,neg_words,count,documents
10,물러나다,112,"['뭘 사과한구요? 윤석렬 편들고 싶은가요? 검찰개혁에 앞장선 조국을 못 지킨 걸 사과하고 제대로 검찰개혁 하세요. 그게 민심입니다.그렇지 않으면 물러나세요. 매일이 스트레스입니다.', 'n 민주당각성하라.김진표부통산 특이원장물러나라 .진표가투기를 해반성하고 개혁법안통과시켜라 진표꼴똥당으로 보내라.이넘이민주당말아넘을넘이야.여시제반성하라.전남 곡성권리당 원이 보냄', '참담함을 금할 수 없다 도대체 민주당은 누구를 위한 당인가?윤석열을 위한 당인가?조국장관 집안전체를 도륙한윤석열에게 당위성 만 부여해준 꼴이 되었다송영길 책임지고 물러나시오']"
11,실망,112,"['도대체 뭐하자는 거요국민의 소리를 듣지 않나요 당신네들이 국힘당이요실망에 실망 문통만 아니면', '민주당 대표는 민심을 읽지 못하는 가? 민심을 애써 외면하는 이유는 무엇인가? 실망보다 분노가 치민다. 오늘의 송영길사태는 윤석열사태와 더불어 길이길이 회자 될 것이다.', '민주당이 4년 동안 이뤄왔던 모든 개혁 활동을 전체 부정하는 말입니다. 최근 민주당의 행보가 실망만 줍니다. 내일 대표님의 발언결과를 보고 당원 탈퇴를 고려해볼겁니다.']"
12,힘들다,110,"['당 대표 마다 똥볼 차는 걸 보는 것도 힘들다. 지지자 분열시키는 프레임에 놀아나는걸 옹호해주는 것도 지친다. 대선관리만 하는 비대위로 가는 게 낫다. 의식있는 의원들이 총대매시길', '대통령 지지율은 오르는데 왜 당 지지율은 떨어지는지 아십니까 야당이 할 법한 말과 행동을 보이는 당대표때문입니다 국민의힘당이 부러우면 거기로 가세요 민주당 지지층 힘들게 하지 말고', '당원의 한 사람으서 생각컨데 송영길 의원은 당대표 자질이 없는 것 같소.민주당과 결도 맞지 않은 것 같으니 그만두고 내려오시오.총선에서 국개벳지도힘들 것 같은데.']"
13,쓰레기,109,"['뭐 이런 쓰레기가 다있는지. 이런 개 쓰레기 같은 게 부동산 특위 위원장에 앉아서 당 망하라고 별 개짓거리를 다하는 군요 정말 .', 'n 저도 이재명 지지자지만nn대선에서 자신에게 불리하게 작용할까봐 입 처닫고 있는 지지율 1위 대선후보 이재명이란 색희는 뭐하나 몰라요.nn윤석열에게도 아닥하시더니 nn에휴 쓰레기', '너같은가 당을 망치고 나라팔아먹을 놈이다.피흘려싸우고 억울하게 당한 사람 등에 칼을 꽂네?노무현 등에 깔꽂던 인간들하고 같은 부류인거 이제 확실히 알았다 쓰레기야.']"
14,버리다,107,"['n 지금이라도 늦지 않았다.n조국을 지켜라. 대통령을 지켜라. 당웜의 명령이다.n재명이를 버려라. 거짓말쟁이를 버려라. n당원으로서 명령한다.', '당신 야당이요?아니면 당대표까지가 마지막 꿈인가?당신이 이러면 당원이 민주당을 버리는 게 아니라 민주당이 당신을 버리는 걸 보게 될거요', '제발 당원들의 가슴속에 쌓여있는 화를 외면하지 마시요.지금 민주당이 할일은 조국을 버리는 게 아니라 철저히 지켜내야 하는 거요.노무현 대통령의 한을 다시 만들지 마시요.제발']"
15,나쁘다,87,"['당원으로써 한마디 하겠습니다 왜사과합니까.왜죄송하다고 합니까말해보세요.뭘잘못했는지. 어떤나쁜짓을 했는지.말해보세요.당원으로써 한마디합니다.당장사퇴하세요.사퇴하세요.사퇴하세요.', '송영길 너는 인간도 아니야 이해찬 보다도 더 나쁜 놈이 송영길이라고 감히 말하고 싶다. 김한길 안철수 보다 더 나쁜 놈이 송영길 인것 같어', 'n 이준석 구구짐대표 우리로선 나쁠것 없을 합니다.n아무것도 모르는 애송이 말빨이 서겠습니까n완죤 아수라장이 될건 뻔한 일이지요.']"
16,부정,85,"['왜죠? 왜 모든 민주당 원들을 부정하는 거죠?저는 진심으로 이해찬이 최악이라 생각했는데 더 최악이 송영길이라 진심으로 놀랍습니다.왜일까요?. 무슨 생각을 하고 사는 거죠?.', '민주당 지지층이 민주당을 지지하는 이유를 전면 부정하는데 누가 지지합니까?이런다고 민주당 비지지층이 민주당을 지지하지 않는데 당심도 못들으면서 민심은 어찌듣고 잡겠습니까?', '민주당이 4년 동안 이뤄왔던 모든 개혁 활동을 전체 부정하는 말입니다. 최근 민주당의 행보가 실망만 줍니다. 내일 대표님의 발언결과를 보고 당원 탈퇴를 고려해볼겁니다.']"
17,욕하다,84,"['n 된찌야. 너 참 웃긴다. nnice월류 글에나 댓글 달아라. n어떻게 된게 편가르기니 어쩌구 하는 건 문프 욕하는 글에는 다는 걸 못봤어요. n하긴 이재명지지자니 그렇지 뭐.n', 'n 이재명이 파란님 한테 잘못한 게 없는되 이유 없이.n비판 하는 거는 잘못한 겁니다n계시판에 일부당원들 이재명 욕하고 비방하는 거 보면.n소름 끼치고 오만정 다 떨어집니다.', 'httpsyoutu.be3gx73 4to8mw수준이 낮아서 못보겠네요. 누가 의원에게 시민이 욕할 권리를 줬습니까?품위는 어디다 팔아먹었는지요?강력한 징계제명 요구합니다.']"
18,분노,84,"['n 설날 아침부터 전국민을 분노케 만든 이낙연.n영남에서 지지를 받아보고 싶어 내 뱉은 이명박근혜 사면바리.n얍쌉한 야바위꾼짓거리 지.n그래서 낙연이를 보고 모두 x신이라 일컫는다', '민주당 대표는 민심을 읽지 못하는 가? 민심을 애써 외면하는 이유는 무엇인가? 실망보다 분노가 치민다. 오늘의 송영길사태는 윤석열사태와 더불어 길이길이 회자 될 것이다.', '송영길 미치지 않고 서야.분노에 손이 떨립니다.탈당은 커녕 사퇴도 안 할 인간이니 탄핵할 방업은 없는 지요?저런 인간을 대표라고 뽑다니.아직 2년이나 남았다니.']"
19,걱정,76,"['사과라니요.조국 전장관님이 무슨 잘못을 하셨다 고 사과를 하나요.정말 계속 실망입니다.앞으로의 민주당이 걱정이네요.정신좀 차리세요 제발 좀.', 'n 홍영표의원이 당 대표 낙선할 때 걱정했던 현실이 나타나는데 이게 시작일것 같아 암담하다.n당 대표 뽑은 자들은 도대체 어떤 작자들인지', '조국장관님은 스스로 모든 걸 버리셨는데 민주당의 당대표 포함 그누구도 지켜주지를 않네요앞으로 누가 앞장서서 나갈까요?심히 걱정됩니다']"
20,패배,76,"['선거 패배는 본인들이 무능해서 진거 아닌가요왜 조국탓을 합니까180석 가질때는 왜 입들 쳐다물고 있었나요.솔직히 선거 패배는 이낙연의 엄중함 아닌가요', '대체 보궐패배에 언제까지 얽매일 생각입니까?아니 패인분석이라도 제대로 하면 말도 안 해요.가만히 있는 조국 전 장관은 왜 못 잡아먹어서 안달인지법사위원장 자리는 언제까지 비워둘건데', '보궐 선거에서 조국 전 장관님 때문에 패배했다는 말들을 하시고 계신다는데 그럼 보궐보다 먼저 치룬 총선은 누구 때문에 이긴 겁니까?누구 답해줄 의원나리 없습니까?이런 .']"
21,승리,74,"['n 맞습니다 진작에 시작됐습니다nn이재명윤석열승리국짐당승리nn당원게시판에선 국짐당프락치 오렌지일베충들n기레기와 언론이 계속 해서 작업중인듯 합니다', '만약 이재명이 후보되면 이 인간들 국힘당 찍을것 같습니다 필히 승리하셔서 민주당 승리를 이루어 주세요 진짜 진심입니다', '당 대표 직분에 충실하고 다음 대권 승리만 생각해라본인 정치는 당대표 끝나고 하시고입닥치고 조직 정비만 잘하시길제2의 이낙연이 그림자가 보인다']"
22,죽이다,70,"['n 이재명 가족 형제들은 완전 콩가루 집안 이라는 말이네요.???친부모를 죽이네.죽인다는 형에게 쌍욕을 퍼 붓고.헐.이런 사람 대통령 대면 국민은 뭘보고 배울지.', '우리 엄마 죽인다고 나서는데 너같으면 죽이지말라고 애원하겠냐? 아니면 같이 싸우겠냐? 이런 거 그만하고 내부총질은 하지 마라. 다 끝난얘기다.', '니가 민주당을 죽이는구나. 집토끼 내보내고 새로 산을 뒤지는 이 멍청함으로 민주당을 죽이는구나']"
23,망치다,69,"['너같은가 당을 망치고 나라팔아먹을 놈이다.피흘려싸우고 억울하게 당한 사람 등에 칼을 꽂네?노무현 등에 깔꽂던 인간들하고 같은 부류인거 이제 확실히 알았다 쓰레기야.', '그냥 빠져. 송씨 저쪽당은 쇄신이네 어쩌네 하는데 여기 당대표는 고이다못해 썩어가지고 지 정치만 하면서 당을 망치고 있네 욕나온다 진짜 조국한테 열등감있냐?', '조국 전장관님이 뭘 잘못했는가선거 패배는 민주당 헛짓거리 때문아닌가누가 lh를 선거 전에 터트렸는지 심지어 이명박근혜 작품을 누가 진짜 민주당을 망치는가?']"
24,바보,68,"['n 실컷 알려 n엄마거시기를 찣는다고 하는 형한테 그런욕도 못하냐n너같으면 참 바보다 바보 n이미 법정에서 형수가 짜고 한 것이라고 다 밝혔다 고 좀 알고 씨브려라', '딥답한 대표 및 초선 민주당 의원들.공겯하라도 바보같이 수비하지 말고 모두가 노무현 대통령님 욕할때랑 똑같아아직도 몰라 바보들', '윤석열 쿠테타를 조국사태라고???적폐언론 프레임에 갇혀 진짜 민심을 못읽는 한심한 바보 멍청이 송영길을 당장 퇴출시킵시다당원들이 탈당할 일이 아니고 이적행위자를 출당 시켜야 합나다']"
25,더럽다,68,"['집토끼는 믿고 집나간 토끼잡으려는 민심수습을 이딴식으로 비난만 하니 더러워서 그만두겠다 에이 눈하나 갖고 세상슬 다보는듯 입만 살아있는 머리없는 떨거지들 같으니 좀자중좀해라', 'n 가지가지 한다n위아레 없는 사가지 진보 정치 하라는 거군.n마치 이재명 같이.정치판이 아무리 더러워도n이낙연 같이 품격 있는 정치를 해야 진보든 보수든 보고베우지.', '전교조 해직기간 임금보전을 위해 1조 몇천억의 예산이 소요되는 법안 발의가 사실인가요? 아침부터 젖선일보의 뉴스에 기분더러운 댓글들을 보고 있노라니 짜증이 밀려오네요.']"
26,무섭다,66,"['어휴. 한두번 써먹어야그러려니 하지.대체 이게 몇번째냐??? 신정현이 무섭긴 무서웠나보구나??? 이재명 자기격리 댓글쓰고자빠짐', '1퍼센트도 안나는 차이로 겨우 당대표 되었으면무서운 줄 알아야지 아주 하는 짓마다 똥볼이네요정신차려요 권리당 원들이 눈 시퍼렇게 뜨고 있는데 사과같은 소리를 하다니', 'n 무서워 하긴 n무시하는 거지 포장만 예쁘장하고 내용물은 본적이 없다 이게 무서워 하는 거냐?n무서워 했으면 좋겠지 ?n그래야 똥파리짓이 통하는 느낌이 들테니']"
27,모자라다,65,"['n 운동권 개할애비들 n대학때 잠깐 나라 위한거 가지고 평생 누렸으면 n업그레이드해가면서 국민 앞에 겸손하고 감사해할 것이지n열폭하며 모자란 짓만 골라서 하는 추한 늙은이가 되었군', '조국 장관이 유입한 스윙보터들 덕에 180석 대승하고 조국 장관 외면하니 그 중원들 다 떠나가서 보궐 참패한거 아냐고맙고 미안하다 고 사과해도 모자랄 판에 어디서 대못을 박어', '민심이자 당원여론조차 파악하지 못하는 당대표가 언론에 나서서 엄한소리로 민주당 먹칠하는 상황은 더 이상 보기 싫네요. 능력이 모자라면 공부하시고 공부하기 싫으면 사퇴하세요.']"
28,어렵다,64,"['왜 어려운 길을 가십니까 언론 검찰 개혁 진행하고 정부 정책 발 맞추면 지지율 금방 오를텐데 전혀 반대로 가고 있네요. 지금의 발언은 하면 할수록 제 살 깍아먹기 입니다', '어려울때 보니 색이 다나오네당신은 기회주의자 인듯 당장 사퇴 하세요 누가 당신더러 사과 하라고 했나요대표직 내려놓고 당탈퇴 하고 사퇴을 하든지 이런 같은 인간', 'n 조국님하고 이낙연 의원님은n하나가 되기 어렵지 않을까요n.n이낙연 의원님은 조국님을n써서 뱉으셨다가n이제 달아서 삼키시니까요n']"
29,떠들다,60,"['아무리 기레기들이 떠들어도 여기 민주당 당원들은 진실이 무엇인지 알고 있는데.뭐.??? 조국사태.???조국을 지켜주지 못할망정 뭐한다고.???이런 c발', 'n 참담하다.이제.내각제 까지 떠들어대는 꼴이.똥.밀.필.패.n남경필을 밀던.똥파리가.왜.사면.낙엽.내각제.180석협치론자에게.붙었을까???', 'n 요런 소리도 지껄인적 있습니다 n우습죠 지금은 지가 노대통령의 적자인냥 떠들고 앉았으니 n참 가볍고 우습고 정치하면 안될 사람?입니다n']"
30,부족,57,"['조국과 그가족을 입으로 난도질 하는 듯 하네요 조국을 지켜드려도 부족할판에 이렇게 고통을 줄 수 있는지 사람이라면 그리 하면 안 되지요. 대표님 엄청 언어 순화시켜서 쓴 글입니다.', '대체 뭔 의도인가. 조국의 시간이란 책을 나도 주문했다. 폭발적인 인기다. 왜 하필 이런 시점에. 송 대표는 판단과 자질이 부족한 느낌을 준다. 당심이 무언지 모르는 사람인듯하다.', '정말 가지가지 한다.낙엽 하나로 부족해서 욕이 영감이 자리 꿰차더니 여지없이 진수를 보여 주는구나?대의원들 투표권 한 표로 줄여라저런 고장난 계산기 나오지 않도록']"
31,아깝다,57,"['n 도담 삼국지천하n부러운거니?불안한거니?n부들부들 n삼국지천하n피카소 보러가서 쑈하는 거 그런 게 시간 아까운 거야n불쌍한게 일요일까지 나대네 n니 글 속에 불안함이 피어나고요', 'n 박주민 김용민 의원님 같이 대선후보가 안 아까운 분이 있는 반면nn아는게 없거나 국힘당으로 넘어갈 준비를 하거나 민주당 중진의 꼬붕으로 과대 충성하는 초선도 있습니다.', '당 대표라는 사람이 이렇게감각이 떨어져서야어찌대선을밀고 나아가냐사과할께아니고 세게치고 나가야지그릇이 안 되면 그자리내려오시지요.당신이랑 수박들때문에 당비내는돈이아깝다']"
32,가짜,55,"['n 가짜뉴스 지가 만들어서 퍼트리고 있구만 nn카톡으로 막 헛소리 막 오고 그러세용? 교회도 족 같은거 댕기니까 그렇다이가 nn원팀은 느그 당대표 송영길이가 매일 깨고 있네?n', '단독 민주당 조국사태 첫 공식 사과한다 이게 진짠가요???하도 어이 없어서 첫 글 적습니다.이게 진짜라면 탈당하겠습니다.진짜가 아니라면 가짜선동 뉴스에 대한 처벌을 촉구합니다.', '말도 안 되는 사과 계속되는 실언 무엇을 위해서 이렇게행동 하나요? 가짜뉴스 근절관련 검찰 개혁은 언제 될까요? 지금의 당대표 행보가 대체 어디에 도움이 된다 생각하세요?']"
33,아프다,52,"['입만 열면 사고치시네. 적성에 안 맞으면 다른일 찾아 보세요.그리고 막말 당원들 왜 징계 안합니까? 약속도 안지켜 맨날 사고만 처. 골치 아프네', '요즘 민주당 하는짓보면 아팠던 그때가 떠올라 두려워진다. 민주당아 제발 정신차려라개혁 뭉개고 있는 너희 스스로를 반성해야지 도대체 뭔 헛소리냐', 'n 가슴 아픈 글이네요nn동의와 공감 많이 드립니다nn자주 오셔서 좋은 글 n많이 올려주세요nn감사합니다']"
34,상처,50,"['n 조국사태는 공정을 지향하는 많은 국민들에게 상처를 줫다고 말한 nn울 낙연이 형 과 그 가족까지 고통 받으란 애기냐 ?nn울 낙연이형은 이미 충분히 고통 받엇으니 그만 해라', '상처에 소금 뿌리니 만족하니?어디 한번 보자 민주당 지지율 얼마나 오르는지?니 캠프 관계자가 이게 다 문재인때문이다 고 하든데이게 니 생각이겠지 치 생기', '상처 받은 사람에게 소금을 뿌리는 이 양아치 같은 행동은 뭐란 말인지. 아 정말 싫다 싫어. 정 떨어진다 정말']"
35,고통,50,"['조국과 그가족을 입으로 난도질 하는 듯 하네요 조국을 지켜드려도 부족할판에 이렇게 고통을 줄 수 있는지 사람이라면 그리 하면 안 되지요. 대표님 엄청 언어 순화시켜서 쓴 글입니다.', 'n 조국사태는 공정을 지향하는 많은 국민들에게 상처를 줫다고 말한 nn울 낙연이 형 과 그 가족까지 고통 받으란 애기냐 ?nn울 낙연이형은 이미 충분히 고통 받엇으니 그만 해라', '조국전장관 혼자 돌맞고 의혹같지도 않은 의혹으로 가족들까지 싸잡아서 고통당하는 동안 힘이 돼주지는 못할망정 무슨 사과를 합니까 당원들한테나 사과하세요당원들은 국민 아닙니까?']"
36,최악,49,"['일반국민 여론조사 점오로 대표된거 안정못함.하는짓은 더 가관. 역대 촤악의 단대표는 이해찬 하나로 끝나나했더니 못잖은 또 하나의 최악이 나타남.사퇴하기 바랍니다. 송영길 사퇴해', '왜죠? 왜 모든 민주당 원들을 부정하는 거죠?저는 진심으로 이해찬이 최악이라 생각했는데 더 최악이 송영길이라 진심으로 놀랍습니다.왜일까요?. 무슨 생각을 하고 사는 거죠?.', '이해찬이 최악인 줄 알았더니 송영길도 만만찮구나 당신이 뭔데 조국장관님과 관련해서 사과하는데 미쳤냐 도랏냐 어휴 진짜 창피하고 넘사스럽다 사퇴하든지 탄핵시켜야 한다']"
37,걸리다,48,"['n 그려 맞지마 n언제는 말 들어먹었어? n중대본회의 참석도 안해 백신 맞으래도 안맞어 n도통령이니 알아서 하셔 n코로나 걸려야 정신을 차릴라나', '송영길 당신은 당대표 자격이 없으니당원들 암걸리게 하지 말고당장 사퇴하세욧윤석렬한테나 가서 붙던지비호감 둘이 잘 어울리네요정신차려욧', '지금 그런 소리나 할때냐.정치감각 그렇게 없으면 당대표 그만두고 정치도 관둬라.적 프레임을 다 걸려주면 그게 하수 중에 하수지.']"
38,짜증,45,"['그거 왜 한거죠?어차피 의견도 안 들을 거면서?들었다면 이럴 수 없지 않나요?진짜 손절하고 싶은데 대통령님때문에 못하는 건데.이런 우리 마음을 인질로 삼고 계신거죠?짜증 지대로다', '권력에 ㅕ 취해서는 조국장관님일을 니가뭔데 왜 사과하세요???민주당 권리당 원들 아무도 그렇게 생각안하는데 왜 1가 나서서 1랄이세요??아ㅜ진짜 나 저인간 안뽑았는데 너무 짜증나', '아 . 진짜 누가뽑았냐 짜증난다.대통령께 칼 꽃는다고 뽑지말라고 했는데.진짜. 열받는다.송영길 대우한테 1억 받은건 사과했나?사퇴해라 진짜 보기싫다.얼굴만 봐도 화가 나']"
39,욕설,45,"['n 말도 안 되는 포장 하지 마시고요n당신은 상대 후보로n불륜 패륜 욕설 사칭 혜경궁 분노조절장애 전과4범.등등.n이딴게 나와도 똑같이 말 할 수 있나요??', 'n 천촌문중n자꾸 선 넘네 n언어수준은 너 따라 갈까요?n니가 감히 그 후보자에 그 지지자 드립 칠건 아니지 않냐?n그래서 니 언어수준은 욕설 범벅이구나n', 'n 금동현 같은 욕설 막말 하는 떵파리라도 n절대 제명 하지 말어 주세요 nn단 한 명의 떵파리도 더는 제명 되서는 안 됩니다']"
40,역겹다,45,"['n 와 천박한 부부한쌍이네요 n주어는없어요n정말 역겹다요n당의님 당의님을 모독한 리쉬 찓파리n신고하시기 바랍니다 n천박한정치인 광신도라 뇌가 찢어져 n발광중이니 이해하시구요n', '대표는 무리의 의견을 모으는 역할을 해야 하는데 왜 대체 조국 전 장관 자녀의 일을 언급합니까? 언급할거면 공정성에 무게를 둬야죠.정말 너무 치졸하고 역겹습니다', 'n 밥맛없는 사진 좀 그만 올려라 지겨워 죽겠다. 당게 들어오면 하루 대여섯번 씩 그 사진 올리니까 이제는 역겹다. 그러니까 네들이 알바소리를 듣는거야']"
41,포기,43,"['n 돌대가리는 아니니까 싹이 노랗다는 거 알겠지요.n하지만 아랫것들은 포기 못할걸요?n경기동부연합의 교주가 콩밥먹고 있어서 무슨 미친짓을 할지 모릅니다.', '민주당 대선 후보 이재명 vs 국짐 대선 후보 윤석열 이라면 누굴 선택하겠습니까?1. 안철수2. 허경영3. 무소속 홍준표4. 정의당 후보 5. 투표 포기', '돌대가리는 아니니까 싹이 노랗다는 거 알겠지요.하지만 아랫것들은 포기 못할걸요?경기동부연합의 교주가 콩밥먹고 있어서 무슨 미친짓을 할지 모릅니다.']"
42,탈퇴,43,"['요즘 일도 뭐같이 해서 당비도 낮췄는데 이건 또 뭐죠? 목적이 권당이 열받아서 탈퇴하게 만들려는 건가요? 당대표될때부떠 싸했는데 그냥 나가세요. 당대표에 어울리는 그릇이 아닙니다', '도대체 뭐가 죄송한거죠?뭘 잘못하신거죠? 조국장관께서?하. 초선들 시켜서 기자회견 할때부터 알아봤어야 했는데 정말 어이없어서 참.탈퇴하고 열린 민주당으로 가던지 해야지.', '민주당이 4년 동안 이뤄왔던 모든 개혁 활동을 전체 부정하는 말입니다. 최근 민주당의 행보가 실망만 줍니다. 내일 대표님의 발언결과를 보고 당원 탈퇴를 고려해볼겁니다.']"
43,거짓말,42,"['n 촌충 리쉬nn거짓말 아니면 할 말이 없는 모자란 이재명 지지자들 nn야nn늬들은 차라리 글을 쓰지 마라.n아니 똥을 갈기지 마라 쫌.n더럽다 얘n', 'n 지금이라도 늦지 않았다.n조국을 지켜라. 대통령을 지켜라. 당웜의 명령이다.n재명이를 버려라. 거짓말쟁이를 버려라. n당원으로서 명령한다.', 'n 이죄명 무고죄n거짓말을 하여 대한민국 법원을 농락했던 고약한 자n한버 안한 놈은 평생 안하지만 한번 한놈은 계속한다n사악하고ㅡ 교활한자']"
44,불법,39,"['왜 반성을 해야 하죠? 입시전형이지 불법아닙니다 이런 거 아니라고 편들어줘야지 왜 이런 입장발표를 하는지 황당하네요. 당대표라고 하실 수 있나요?', 'n 삼국지천하야n김경수보다 나이 많다.빙아nn저딴게 경기도지사라고.에고n불법탈법n예의도 없는 보확찢n', '불법을 한 윤씨를 넘어서야지.왜 민주당 당원도 아닌 조국교수 한테 난리인지.']"
45,어이없다,39,"['도대체 뭐가 죄송한거죠?뭘 잘못하신거죠? 조국장관께서?하. 초선들 시켜서 기자회견 할때부터 알아봤어야 했는데 정말 어이없어서 참.탈퇴하고 열린 민주당으로 가던지 해야지.', '진짜 한심하고 어이없네요.이렇게 하면 앞으로 누가 정의를 위해 총대를 멜까요?검찰개혁을 위해 희생된 조국의 명예를 회복시켜주진 못할망정.이게 뭡니까.송영길 사퇴하세요.', '언론 보도가 사실이라면 참 어이없다 더 이상 미련없다 정말 조국전장관때문이라는 사과문 발표하는 순간권리당원 탈당과 함께 당비또한철화한다언론보도가 사실아니길 바랄뿐이다']"
