from,to,depth,documents
"당원게시판
in minju",대선,1,"['대선경선 후보들 비하는 그만 합시다 공정한 경선에서 당선된 후보 중심으로 똘똘 뭉쳐서 대선준비 해야 합니다 민주당 의원들은 꼼수부리지 말구 당헌당규 대로 정공법으로 나가야 합니다', '6월 중 중수처설치약속우째됏노모지리 대선병에 걸려 미쳐 날뛰며검찰개혁 언론 사법 교육 세법 개혁에눈 감고 뻘짓하는 걸 보니내년 대선 물 건너 갔다', '이재명씨는 지난 대선 때 본인 때쓰면서 징징거리던거 잘 기억하기 바라. 1위인 대선주자가 고작 2개월 연기 가지고. 뭐가 두려운거죠?']"
민주당,후보,2,"['대선경선 후보들 비하는 그만 합시다 공정한 경선에서 당선된 후보 중심으로 똘똘 뭉쳐서 대선준비 해야 합니다 민주당 의원들은 꼼수부리지 말구 당헌당규 대로 정공법으로 나가야 합니다', '재명이는 현재 거론되는 후보자들 말고 새로운 후보가 나타나서 바람 일으킬까봐 무섭지? 얼른 민주당 후보 되고 싶지? 맘대로 안될거다.', '좌고우면하고 유불리따지고후보들이 연기하자고 하고 다꼰대같은 짓이여요당헌당규대로 하시면 됩니다.민주당은 간보면 안 돼죠간철수간석열따라 합니까?진행합시다 민주당답게']"
민주당,당원,2,"['민주당 당원은 민주당의 이념과 가치를 추구하는 사람 이낙연.뻐꾸기 오렌지들은 본인들의 이념과 가치에 맞게 민주당에서 나가 본인들 정치 하시길.', '다 시는 이러한 논란에 휩싸이지 않기 위하여 작년 전당대회에서 전 당원 투표로 확정한 민주당 대선경선 당원당규 원칙은 깨라고 있는 것이 아니라 지키라고 있는 것', '민주당 말아먹으려고 국짐당에서 심어놓은 트로이 목마 아닌지 의심스럽다 하루도 조용히 지나가는 날이 없구나송영길 찍은 민주당 당원들이 알아서 물러나게 좀 해라']"
민주당,송영길,2,"['송영길이랑 송영길 뽑은 사람들이랑 다같이 손잡고 민주당 나가시오.그리고 노무현 대통령님과 문재인 대통령님을 위한 다면 절대절대 이재명 뽑으면 안 됩니다.무늬만 민주당. 나가라 진짜', '송영길 이낙엽 두인간이 민주당 망하게 할려고 작당했구나.정권넘겨주고 민주당장악해서 부귀영화누릴려고.미친 것들.더이상 두고 볼 수 없는 지경이다.송영길당대표 탄핵을 주장합나다', '민주당 송영길 목표는 민주당 망가뜨리기인가대통령이 죽어가는 민주당 계속 심폐소생해서 여기까지 데리고 왔거늘기어코 대통령 등에 칼꽂고 망길을 가려고 하네']"
민주당,지지율,2,"['반문질만 하면 다 데려다 쓰는 송영길.그러니까 당 지지율이 그 모양이지 문프 지지율도 못 넘으면서 눈만 뜨면 반문질.중도 문파들 다 떠난다.민주당 말아먹는 송영길 사퇴하라', '문프 지지율은 오르는데 여당 이 들 지지율은 떨어진다??가 빠가사리가 아니고 서야 누가 등싄인지 알아야 할 텐데 민주당애들은 그걸 몰라 참 답답하다', '똥파리들이 경기도민 지지율이 70인걸 알기는 할까? 민주당 대권지지율이 50 가 그저 주운 인줄 아나보아요똥파리들아 그냥포기하고 니네당이나 챙겨라']"
대표,사퇴,2,"['내가 바로 특정세력입니다 송대표는 대표직 사퇴하세요권당 대다수가 특정세력인데 당원이 나가야 하겠어요?송대표가 사퇴 하세요', '송영길 대표 어떻게 당대표가 허구언날 말 실수에 실효성 없는 헛웃음 나오는 정책 남발입니까? 당 지지율만 깎아먹는 송영길 대표는 사퇴하시오', '대통령의 외교성과나 치적을 아무리 쌓아도머저리같은 당 대표때문에 민주당이 갈려나가는구나통탄할일이다 최고의 대통령에 머저리 당대표라니 능력에 부치면 사퇴할것이지']"
대표,이준석,2,"['국짐당 대표 이준석 대체복무중에 일어난 병역비리 의혹과 사문서위조에 대해 지금 유튜브에서 방송하니 많이 시청해이준석의 실체를 파악해서 국민들에게 대표자질 안된다고 알립시다', '도대체 당대표 돼서 한 게 입실수밖에 없네. 이준석보다 민주당 대표가 걱정이다. 우리당 대표가 똑똑함 뭔 걱정인가 에구', '맞습니다 우리도 송영길 당대표를 믿고 트렌드를 주도해 나가야만합니다. 이준석이라는 복병을 상대로 오히려 민주당이 더 성장하는 계기가 되면 민주당도 국민들의 지지를 받을 겁니다.']"
대표,정치,2,"['아니 대체 정당정치 한다는 사람이 20년 넘게 정가에 있으면서 하다 하다 별 희한한 소리까지 하고 있네그냥 혼자 당대표 관두고 집에 가면 다 해결될 노릇이다.그냥 사표쓰고 나가', '앞으로 당대표 후보는 싸이코패스 테스트라도 하고 나와야 하는 거 아닙니까?어떻게 그런 소리를 하죠?정치를 떠나서 인성에 문제 있는 거 아닙니까?놀랍네요 정말. 지칩니다.', '박정희의 경제개발 시대의 향수정치.독재타도 대표되는 민주화의 시대도 이제는완성되어 그 쓰임새가 다 했는다.우리당은 아직도 꼰대처럼 시대의 흐름을 놓치고 있다. 안타깝다.']"
대통령,의원,2,"['grace님이낙연 의원님은문재인 대통령과 다른 길을 가고 계세요문재인 대통령을 위해서 이낙연 의원님까지 버텨본다고 하시는 건맥락상 안맞는 거 같습니다', '이낙연 의원님 지지하시는 건뭐라 할 수 없는데 문재인 대통령하고 연관짓는 건안맞는 거 같습니다 이낙연 의원님은 문재인 대통령과 다른 길을 가시거든요', '수철사오님이낙연 의원님은문재인 대통령의 정책하고 많이 다른 길 가고 계시고송영길 대표님하고 같은 방향이세요문재인 대통령의 정책은 이재명 도지사님이이어가고 계시지요']"
대통령,문재인,2,"['수철사오님이낙연 의원님은문재인 대통령의 정책하고 많이 다른 길 가고 계시고송영길 대표님하고 같은 방향이세요문재인 대통령의 정책은 이재명 도지사님이이어가고 계시지요', '이낙연 의원님이문재인 대통령의 후광을 업으시려거든같은 정책을 주장하셔야지요거의 정반대 정책을 말씀하시면서 문재인 대통령은 언급하시나요상식적이지 않아요', 'grace님이낙연 의원님은문재인 대통령과 다른 길을 가고 계세요문재인 대통령을 위해서 이낙연 의원님까지 버텨본다고 하시는 건맥락상 안맞는 거 같습니다']"
이재명,연기,2,"['경선 연기 반대 안할테니까가서 이재명부터 사퇴시키세요.지켜야 할 경선 룰을 고쳐서전과범이 도지사가 됐으니까요.경선룰에 손대는건 괜찮고경선 연기는 안 되고?? 참 뻔뻔한 놈들같아요', '경선 연기하자는 놈들은 민주당이 대선에서 져도 상관없으니 이재명만 아니면 된다는 생각인가봅니다. 진짜 염치라고 는 찾아볼 수 없는 인간들입니다. 너무 화가 납니다', '검증할수록 털릴게많아 경선연기가 두려운 사람이 민주당 대권 후보를 꿈꾸는게 기이한 시점이죠능력은 전무하고 인성은 막장인데말예요양정철.송영길과 원팀인 이재명아웃']"
이재명,지지,2,"['당원 맞아요???지지하지 않는다고 이러시면 안 됩니다.이재명.이낙연.등등 다 소중한 민주당 자산입니다.경선 끝나면 원팀이 돼야 하는데 벌써부터 이런 식이면 완전 막 가자는 거지요?', '맞습니다 이재명은 민주당에선 절대 가망없죠불광동휘발류오늘도 글로 응가 싸지르는구나 가족한데 패륜쌍욕 날리고 불륜으로 송사 걸린자지지하면서 그딴 소리 안 부끄럽나 몰라', '원칙 좋아하시는 분이 법치주의 대한민국의 법을 똥으로 여기는 범법자 이재명씨는 어떻게 지지하시는 지이 해 불 가']"
이재명,지사,2,"['이재명은 문재인 대통령을 죽일거다.이낙연 의원의 살아온 길을 봐라.그가 배신한 적이 있는 가?이재명 지사의 살아온 길을 봐라.그가 물어뜯은 사람들은 누군가?그릇이 다르다 그릇이.', '아따 낙연이 똘많이 좀비놈들이 왜 안들오나 고민했네니덜은 대 구리에 떵 아니 비어 있지그리 이재명지사에 대하여 야그를 해도 안믿으니 좀비덜은 틀리긴 하구나카카카', '경선연기 대찬성 이낙연전대표님민주 대권주자되어 대통령 당선으로 정권재창출 이루어 이재명지사를 총리로5년후 조국을 민주 대권주자로 선택해 또다시 정권잡는게 순리']"
이재명,지지자,2,"['지금 당게에서 도배하는 것들은 이낙연 후보 지지자 아니에요.그냥 이재명이 싫을 뿐이지. 이재명만 아니면국짐당이 집권해도 상관없다는 것들인데요. 뭘.그래서 똥파리라 불리죠.', '아 .그래서 이국종교수 이용해먹을데로해먹고팽한 쌍욕재명씨 지지자님께서 또 이국종교수를 이용해먹는구나 지지자나 이재명이나 파렴치한건 존똑인듯', '요즘 이재명한테 무슨 일 있어요?지지자들이 글을 난폭하게 쓰네. 패륜하면 이재명이 지.무슨 민주당의 패륜 운운이야.']"
국민,정권,2,"['벌써부터 차기 정권의 세금폭탄 공포가 확산되는 가운데 국민 세금으로 부자한테까지 전국민 재난지원금 지급하는 거 지지율 상승효과 는 커녕 오히려 국민 반감만 커질 것이다.', '그래서 언론개혁 필히해야 하며 국회에서 언론개혁법안 신속히발의해 통과시켜야 하며 정권재창출 이루기 위해 이낙연조국만이 가능하며 왜 조국의 시간은 국민들이 주시하기에', '더민주 지지가 떨어지고 다음 정권을 잃고 또다시 반복되고 그래서 국민이 고통받고 이런 걸 바라는 겁니까??']"
국민,정책,2,"['이런 이미지 메이킹은안통해요국민들은 바보가 아니에요대선후보에게 기대하는 건 이미지가 아니라 정책이라고노무현 대통령한테 배웠거든요', '정권 초 정현백 장관의 메갈리아 집회에 가서 메갈리아를 옹호하는 것 부터 시작해서 진선미 장관의 메갈의 사회적 운동으로의 역활성.정춘숙 남인숙 인재근의 꾸준한 메갈발언들.거기에 이제 한술더 떠서 권인숙까지.2030남성들이 원래는 문재인 대통령과 민주당을 지지했어요. 하지만 정권초부터 꾸준히 계속된. 불합리하고 부정의한 메갈옹호 정책들.이제 정말 2030남성들은 그 억울함과 분노가 도를 넘었어요.이부분 잘 헤라려서 정책에 반영하지 않으면 앞으로 민주당은 정치못합니다. 기존에 2030 지지를 상대적으로 더 받으면서도 항상 어려운 게임이였는데.2030남성들이 70 가 국민의짐을 지지하게 되면 이게임은 정말 할필요도 없는 게임입니다. 진짜 살벌하게 민주당이 압살되는 결과가 올겁니다. 민주당 정말 페미메갈정책 반성하고 수정해야 됩니다.정말 답답하네요.', '4.7지방 선거에서 두 가지 패인1.부동산 정책 실패에 lh직원들 투기 등국민의 힘의 현정부실정홍보에 보수언론의 적극적인 편파 보도가 주요했습니다 2.안철수 오세훈의 단일화 과정의국민 관심과 흥행으로 부산까지 내줌3.교훈 정책도 부조리도 돌아선 민심은더불어민주당 싫으면 국민의힘 잘못은 보이지 않는 법입니다.4.윤석열 전총장이 유능해서가 아니라 기존 정치인더불어 민주당의 리더쉽 부족들이 싫어서 지지율이 높습니다육군참모총장 출신이 야당으로 나와도 지지율높게 나올 상황입니다 5.이재명 지사님과 윤석열 전총장이 지지율이 높은 이유는 강한 리더쉽입니다 검증유무는 별도로']"
국민,보이다,2,"['통한의눈물을 보이지 않으려면 아직늦지 않았다 지금부터라도 개혁드라이브를 걸어서 국민들마음속으로 들어가대안을 제시하고큰그림을 그려서 국민의힘의바람을 막아야 할 것이다', 'httpswww1.president.go.krpetitionstemp7tmszx저 우매하고 어리석은 당대표에게 국민과 당원의 분노를 보여줍시다', '당 대표 송영길 당원 소환 서명 청구사유 2021. 5. 3 더불어민주당 당대표로 선출된 송영길은 더불어민주당이 여당으로서 책임을 가지고 수호해야 할 청와대의 정책인 소득주도 성장에 대해 반대하였고 정부와 당정협의를 통해 유지되고 있는 부동산 정책에 대하여 정부가 목표로 하는 주택가격의 안정을 위한 대책에 타격을 줄 수 있는 발언을 일삼아 정부의 정책이 타격을 받도록 하였으며 문재인 대통령이 임명한 법무부 장관 조국의 자녀 논란 관련하여 검찰의 표적수사 신상털이식 언론 보도 유죄추정하는 언론의 행태에 대해 이미 인지하고 있음에도 불구하고 마치 조국 전 장관의 인사가 잘못되었으며 더불어민주당이 조국 장관으로 인해 손해를 본 것 처럼 언동하고 있다. 특히 2021. 6. 2 피소환인의 기자회견에서 청와대가 조국 장관을 임명하고 더불어민주당이 조국 장관에 대해서 온정적인 태도를 보인 것이 국민들에게 실망을 주었다는 취지의 기자회견을 하여 대통령의 인사권을 부정하고 아직 법률적인 유죄 판결을 받지 않는 조국 장관의 명예를 극도로 훼손하였다. 따라서 당대표 송영길은 더불어민주당 당헌 1. 정치 분야의 촛불민주주의 혁명을 기반으로 하는 당의 존립을 부정하고 문재인 대통령을 비롯한 당의 선출직 공직자들의 인사권을 정면으로 부정하여 여당 대표로서 당의 구성원을 보호하지 못하였으며 당헌 1. 정치 분야의 네번째 단락 권력기구의 지속적인 개혁에서 검찰 경찰 군 국가정보원 국세청 공정거래위원회 등 정부 권력기구의 직속적인 개혁을 통해 국민의 신뢰를 재고한다. 권력기구의 실질적인 정치적 중립을 철저히 보장하고 권력남용을 방지할 수 있는 제도적 장치를 강화한다 항목에서 분명 언급되고 있는 검찰개혁에 대한 당헌에 기재된 당의 의지를 부정하였다. 이에 더불어민주당 당원은 당대표 송영길에 대한 해임을 요구하는 바이다. 더불어민주당 권리당원 서명인 일동 대표 서명인 이태우 더불어민주당 당무감사원 귀중 개인정보보호법에 따른 기재사항 개인정보보호책임자 이태우 jemrjemr.net 개인정보 보유 목적 더불어민주당 당대표 송영길 소환발의 및 소환청구와 그에 필요하는 행위 개인정보보유기간 1년 목적달성시 법률적 필요에 의하지 않은 경우 의무보유기간과 상관없이 즉시 폐기 서명 참여 httpsforms.gleemrhzkqy7s7cnutsa']"
국민,대한민국,2,"['민주는 국민들에게 행복지수를 팍팍 올린문재인데통령님과 국민들이 많은 호감을 받고 있는 이낙연대선대표주자를 비롯 대한민국 조국에 대한 사랑의 열정은민주가슴에 살아 숨 쉬리라', '민주당 이준석이니 윤석열이니에 휩쓸리지 마세요국짐은 절대로 할 수 없는 하지만 우리가 잘하는 일을 하면 됩니다. 1 우선 강제 징용 각하 친일판결로 국민의 분노를 사고 있는 김영호 판사의 탄핵을 국회에서 진행합니다. 사법부의 독립과는 별 개의 문제라는 논리는 충분히 만들어 갈 수 있습니다.판결의 내용 자체가 대한민국 헌법을 무시한 사법 농단 입니다. 판사 탄핵사유 분명합니다. 국민적 큰 호응이 있을 것입니다. 국짐은 반대를 할 것이고 이렇게 대면 친일 vs 반일의 프레임이 분명히 만들어지면서 이준석의 국짐당의 본색이 나올 것입니다. 2 올림픽 보이콧은 힘들 것입니다. 하지만 국회 차원의 일본 ioc 독도 명기에 대한 규탄 성명을 국회 차원에서 추진합니다. 당연 역시 국짐 과 좃중동은 난리를 칠 것입니다.하지만 대부분 국민 70 이상이 올림픽 보이콧을 이야기 할 정도로 반일 감정이 강력한 사항을 우리쪽으로 가져와 이슈를 만드세요 . 역시 국짐의 본색이 드러날 것입니다.3 한가지더 이준석의 카운트 파트를 정해주는 것입니다젊고 활기차고 멋진 30대 민주당의 인재 중 한 명을 정해서 김한규 변호사 이준석이 어떤 이야기를 하면 딱 그 사람이 민주당 대표로 대응하고 비판하고 까기도 하면서 이준석을 묶어 두는 것입니다.김한규 변호사가 말솜씨나 학벌이나 성품등을 보았을 때 이준석의상대로 충분히 잘 마킹하면 민주당도 같이 젊은 이미지를 얻어가면서훌륭한 민주당의 인재로 같이 커 나갈 것 이라고 봅니다.민주당을 사랑하는 당원님들도 의견 모아주세요 검언 사법 쓰레기들의 총공입니다. 우리도 지혜와 역량을 모을 때 입니다.', '얼마 전까지만 해도 휴가철 전에 전국민 재난지원금을 줄지 추석 전에 줄지 아니면 휴가철 추석 전 추가로 설 전에 지급할 지 논의가 활발했었던 기억이 있습니다.그러다가 또다시 홍남기. 우리의 홍남기. 곳간지기 . 대한민국 최고 실세 기재부 장관님께서 선별지원 언급하시더니. 민주당은 전국민 재난지원금. 손실보상 지급 목소리가 모기소리만큼 작아져서 이제는 들리지가 않습니다.내일 송영길 대표님 기자회견하신다 면서 요.더도 말고 딱 3가지 . 주머니 3개만 푸시면 됩니다.1. 전국민 재난지원금 지급과 손실보상 지급2. 언론개혁 법안들 . 언론 징벌적 손해배상 및 가짜뉴스 처벌 미디어 바우처법 및 포털 뉴스 편집 금지 법안 통과 약속3. 검찰 수사 기소 완전 분리.관심이 집중될 수 있는 국민들이 관심을 많이 가지고 있는 이 세가지에 대해서 명확히 약속을 하시면 됩니다. 대체 공휴일 입법하는 것도 다 경제 살리고 민생 살리기 위해 하는 것 아닙니까?쉬는 날이 많아질 때 전국민 재난지원금 손실보상 지급 하면 내수가 살아나지 말래도 살아날 것이고경제 지표는 덩달아 좋아질 것이 명약관화 한데.송영길 대표님 . 윤호중 원내대표님. 그리고 최고위원님들.혹여라도 전국민 재난지원금 언론개혁 검찰개혁 했다가 나중에 책임질일 생길까봐 몸사리는 겁니까? 당신들은 책임지고 일을 하라고 그 자리에 있는 겁니다 .국민들이 당신들에게 책임을 지고 우리가 원하는 일을 하라고 그 자리. 그 국회의원이라는 권력을 쥐어 준겁니다. 당신들 개인의 영달을 위해 그 자리에 앉혀놓은 것이 아님을 잊지 마시고6월까지 개혁 입법 완성하시기 바랍니다.그리고 민주당은 민주당의 타임 테이블 대로 대선 경선 일정을 착착 진행하면 됩니다.그것이 국민들에게서 신뢰를 차곡차곡 쌓아가는 길 이며 지금처럼 대통령이 국빈 방문 g7 초청 방문 한미정상회담 성공을 이끌어도 기사 한 줄 찾아보기 힘든 야당 소식지와 같은 언론들에 당하지 않는 길 이라는 점을 아시기 바랍니다.']"
경선,원칙,2,"['잣대가 그때 그때 다르고 누구냐에 따라 다르면 원칙은 어떨때쓰는겁니까?어차피 경선연기한다 고 달라질게없다 서로 물고뜯고 분란과 분열만가중될뿐이다 경선연기 절대반대한다', '계속 공정이니 머니 하며원칙 고수 못했다 해서 사과한다고 하면서왜 또 경선은 연기하나요.결국 또 원칙 어겼다고 공격 받을텐디어짤수 없는 내로남불 당이라고', '풉. 경선 연기할 수 있는 게 원칙이야.그 대단한 원칙 니네 찢 경기도지사 경선 자격 얻을 땐 왜 안 울부짖었니?']"
언론,검찰,2,"['나는민심을 가장 많이접하는 사람이다 검찰 사법 언론개혁만이 민주당살길이요 대선 승리의 길이니 눈치 보지 말고 언론의식하지 말고 고강도개혁 속히해라 명심하시요', '국회의원 이란것들이 지들 안위만 걱정하나?지역 현안은 좀 미루고 사법언론검찰사학각종 개혁 언제할거냐?검찰한테 찍힐까 겁나?', '대참사에 따뜻한 위로도 모자를 판에.말실수해서 점수 깎아 먹으니.이해찬추미애우상호 시절이 그립다.개혁속도는 느리게 해서 언론검찰의 반격허용하고 이러다가 정권까지 넘겨줄까 두렵다.']"
개혁,조국,2,"['그래서 언론개혁 필히해야 하며 국회에서 언론개혁법안 신속히발의해 통과시켜야 하며 정권재창출 이루기 위해 이낙연조국만이 가능하며 왜 조국의 시간은 국민들이 주시하기에', '옳은 말씀이며 언론개혁 검찰개혁을 미룬 이낙연의 책임이 크며 송영길 역시 마찬가지다조국에게 핑계대지마라조국 추미애 덕분에 그나마 낮은 지지를 유지하고 있다', '조국 전 장관님 명예 회복이 재 정권연장의길입니다.검찰개혁 검찰개혁 검찰개혁꾸벅']"
개혁,입법,2,"['국민의힘도 권익위 조사 신청했다고 하니 이제 민주당의 핵심과제 사법개혁 언론개혁 박차를 가해봅시다. 오늘 6월 11일 입니다. 남은 29일 개혁 입법 완수를 위해 다같이 달립시다.', '송 대표는 신속히 개혁입법을 처리하라수술실 cctv하나 다는데 수술실 밖에 달아야 한다는 어처구없는 발상을 버리기 바라며좌고우면 하지 말고 신속히 개혁입법을 처리하기 바란다', '민주당 180석 개혁입법을 위한 자리 입니다. 6월 한달 개혁 입법 완성하십시오. 더 이상 미루지 마십시오.']"
개혁,민주,2,"['검박 사법 언론개혁에 나서지안은 민주당 의원들 이번 국회의원직 정치생명 끝이다 민주시민들의 생각이다', '지지율 다 잡수시고개혁 안 한다 고 말하겠다?송영길 무능은 죄다.당신은 진짜 민주진영의 역적이야.', '사람들이 너희들 뭐라고 부르는지 알지? 이재명 까내기에만 바빴던 당원들이 워낙 많아서.ㅡ 대깨문 ㅡ뭐가 됐든 이기긴 해야 할거 아니야여론 좀 읽자.집단 지성 집단 지성 할 때 너희만 집단 지성 같지?난 사람들이 문재인 엄청 까도 난 아직도 1년차 때처럼 계속 지지해너희도 이재명 그 자잘자잘 한 흠. 포용하는 품 좀 보이면 안 되겠니? 정말 대통령 하면 안될 정도의 정치인이니?전과 기록도 음주운전 빼면 이재명이 정말 잘못한 거라고 사과 함 다 자세히 들여다 보면 그럴 수도 있겠다 기득권들과 싸우다 보면 이럴수도 있겠다 생각이 들던데 나는.ㅡ 이재명의 역사를 함 봐죠. 이사람이 인권변호사 때부터 어떠한 사람으로 살아왔는지김부선 형수욕설 혜경궁 김씨 모두 분명한 것과 불분명한것 가려내고 이재명 이 사람 자신도 자신의 부덕의 소치 때문이라고 얘기하는 실수들. 좀 품어줄 순 없겠니?이재명이 지금껏 정치인으로써 살아온 행보를 보면? 개인적인 사생활과는 구분지었으면 좋겠어.성인군자 뽑으려는 거 아니자나. 문재인이 좀 이런 스타일이긴 하지만 꼭 이런 사람이 아니여도개혁에 있어 누구보다 강직한 철학과 신념이 명확한 이재명 지지해주면 안 되겠니? 민주시민의 품 좀 보여줘']"
개혁,정부,2,"['언론이 문재인 정부와 민주당을 의도적으로 지우고 있습니다.초선 의원들은 기레기들의 의견을 듣는다 하면서 시간 끌지 말고 빨리 언론 개혁 해주세요.민주당 믿습니다.', '정부와 환상의 궁합 까지 안가더라도 검찰개혁 언록개혁 입법 좀 해요답답한 민주당 송영길 당대표.', '여당대표 자격 없다. 정부와 개혁은 뒷전이고 작렬그 무식함은 어쩔거냐?자질도 능력도 없는 송영길.당을 망치려고 작정한 송영길은 물러나라']"
