,pos_words,count,documents
11,대상,55,"['n 언론은 개혁의 대상이 아니래요 글쎄 대통령 지지도가 즈그들 지지도인줄 알았는데 현실은 그게 아니니 괴리감땜에 미쳐버릴것 같나봐요? n진짜 민주당 제정신 차리고 똑바로 하세요', '더 이상 창피해서 안되겠어요 우리는 그런 생각 ㅣ 없어요 조국문제는 왜 사과를 하고 언론은 왜 개혁대상이 아니라고 하는 거죠??우리를 대표할 생각이 없으면 사퇴하세요', '개쌉소리 시끄럽다 형수님을 찢어버린다는 개망언을 쏟는 마피아 이재명 지지하는 사람들 정신상태는 연구대상임']"
12,정상,54,"['n 증거도 하나도 없는 불륜에심지어 그 변호사는 강용석 쌍욕은 고이재선님이 했다고 그의 부인이 법정에서 진술했다 고 했는데도 이들을 하는 거 보면 참 정상들이 아니올시다.', '다음 대통령 뽑아야 하니 탈당은 못하겠고 당비 줄이는 방법이 있군요. 6개월 이상 정상적으로 당비낸 권리당 원인데도 투표권을 안주는 치졸한 짓은 안하겠죠??', '이해찬 시즌2를 만들지 말고 그냥 사퇴하세요.도대체 어디서 이상한 사람만나고 다니는 건가요? 제발 정상적인 사람 만나시고 국민을 위해 당을 위해 사퇴하세요.']"
13,성공,53,"['오늘 p4g 개막했습니다.여당 당대표면잔여백신 예약 시스템으로 더욱 성공적인 방역을 비난하는 이상한 소리나 하지 말고 p4g 개최국으로서의 축하와 여당의 역할을 발언하십시오.', '당원들의 의견 무시하고 독단적으로 행동하는 당대표필요 없습니다 민주당 당원인 저는 문재인정권의 성공과 이를 이어 나가 줄 차기 대통령과 함께 할 당대표와 지도부를 원합니다', '민주당 당원들에게 욕은 먹었으나 정치적으로 마이너스는 아니었다는 중앙의 칭찬을 받은 민주당 대표님.자랑스러우시겠어요. 조중동으로 민심을 읽더니만성공했네요.']"
14,부자,53,"['쓸데없는 부동산 대책 부자들용으로 바꿀 생각말고', '송영길에게는 자식들이 있군요.정치를 자식들 이야기만 듣고 하니 욕을 먹을 수밖에요.그리고 이재명은 언제는 부자가 죄인이니 부자 돈 뜯어서 복지하자 게거품 물더니 이제는 부자가 죄인이냐구요?장난해요?니가 부자가 죄인이라면서 요?이재명 니가 그래서 안되는 거에요.끝까지 남아서 경선 탈락 하던가 나가서 혼자 대선후보 출마하던가 알아서 하세요.어느 쪽이든 확실한 건 난 절대로 이재명 안찍는다는 거에요. d', '우째서 이런 송영길같은 인간이 당대표가 되가지고 민주당 지지자들을 열받게 하지?상류층 엘리트 자녀의 입시비리 불공정에 대해 상처 받은 국민들께 사과한다 고? 재판중인 사건인데 니가 뭔데 당원들 동의도 없이 사과하냐?하기야 당원들을 개똥으로 알고 지들 뽑아주지도 않는 상위 20 의 부자들을 위한 정책으로 탈바꿈하려는 니들인데 뭘바라겠냐???윤짜장이 검찰개혁 하려는 조국한테 열받아서 조국가족70곳씩 압수수색하고 사모펀드 권력형 비리라고 떠들며 털다가 거의 무혐의 나오고 안되니까 입시비리라며 언론에서 100만건이나 보도하고 나라를 시끄럽게 만들고 떠들며 겨우 나온게 봉사활동 증명서인 표창장 위조란다.그것도 검찰의 허위조작정황 증거들이 하나 둘씩 나오는 이판국에 재판도 안끝났는데 니가 머라고 사과를 한단 말이냐?윤석렬 대선 승리 위해서 아주 열심히 도와주고 있구만 안봐도 비디온게 대선tv토론 나와서 윤석렬 왈 민주당 당대표도 조국 장관 입시비리 인정하고 사과했지 않습니까?요러겠지? 아이구 잘했네ㅠ우리 훌륭하신 당대표님 큰일 하셨습니더ㅠ이제 우짤래?? 니 같이 머리나쁜 인간들이 대표를 맡으니 민주당이 오합지졸이고 개혁 하나 제대로 못이루고 조.중.동이랑 기레기들 한테 쫄아서 이모양으로 분열하는 기다 그리고 머라?소득주도 성장이 잘못됬다고?성급하게 최저임금을 올렸다 고?당신은 국힘 대표니? 제 정신이 가?그 소득주도 성장과 전국민 재난지원금 때문에 그나마 국민들과 소상공인들이 코로나때 버텼던거고 그나마 계층간 격차도 줄어든 거다또한 총선에서도 압승했던 기다우리나라가 세계경제성장률 거의1위에 수출이 최고로 잘되고 있고 대통령도 바이든이랑 정상회담에서 얻어온 실익이 얼만데?국격이 얼마나 올라갔는데?왜 국민들만 소비지수가 떨어질까?imf에서도 국가 재정건전성 거의1위라고 제발 나라채무40밖에 안 되니 미국이나 선진국처럼 국가채무100 는 아니더라도 내수성장 위해 국민들한테 재정투입해서 국민들 채무 줄여주고 소비늘리게 하라자나?국가채무 늘려도 된다 자나?우리나라도 60 까지는 국가채무 늘리고 국민들한테 돈좀 풀어서 소비늘리고 소상공인들도 살리도으이?오히려 최저임금을 더 늘리고 전국민 재난지원금 더많이 주자고 해도 모자랄 판국에 어디 골빈소리를 하냐??홍남기랑 어공들 설득하고 안되면 정신차리게 호되게 질책하고 해서 코로나로 장기간 집합금지로 인한 영업시간 제한으로 피해본 소상공인들 위해서 손실보상 소급 적용이나 목숨걸고 그 기재부인간들이랑 싸워서라도 입법으로 통과시키는 멋진 모습이라도 보여주든지 해야지 뭐하는짓이냐?으이? 대기업이나 국짐기레기들이나 좋아할 소릴 어디 대선이 코앞인데 민주당 지지자들 다 떠나버리게 봉창뚜드리는 소리를 무식하게 하고 있냐?중진인데다 당대표인 자의 수준이 이렇게 저급하게 떨어지니깐 상황판단이 전혀안되니깐 재보궐에서 발랑지지ㅠ?그것도 대참패ㅠ 검찰권력에 짓밟힌 검찰개혁위해 싸우다 희생양이 된 조국 전 장관과 그 가족들에 대한 가혹한 수사와 탄압에 맞서서 싸워주기에는 당대표 자기실익에는 아무도움이 안 되고 귀찮다 생각되고 국짐과 기레기행님들이 너무 무서우면 입이라도 다물고 있던 지ㅠㅠ 조국가족들 한테 지들이 선거진 책임 다 듸집어씌우고 힘없는 조국가족 한번 더 밟고 그걸로 지들은 나는 조국이랑 안친해요 나는 달라요 아이구 하는짓도 우예 이리 이뿐지ㅠ 겁나는 큰형님 조중동이랑 국짐당한테 영혼까지팔아 굽신굽신 좋아리고 공정한척 정의로운척이나 하고ㅠ놀고 있다 아주ㅠ그럴꺼면 국힘당으로 가라 제발조국과 그 가족들에게 미안하지도 않냐??의리없는 인간들니들 보면 속이 미식거려 토악질이 나올라한다 어디서 이런 국짐당과대기업 기레기들만 좋아할 발언만하는 눈빛에 지 욕심만 그득한 인간이 민주당 대표로 혜성처럼 나타나가지고ㅠ사람들을 열받게 하냐?민주당 지지자라는 게 부끄럽다ㅠ정신쫌차리라민주당이 우짜다 이래 썪어 버렸냐?똥구린내가 진동하는 구나ㅠㅜ']"
15,최고,52,"['김민주당 의원들이 김용민 의원 반만 해도 좋겠다. 김용민 의원님 사과하지 마십시오. 김용민 의원님이 아니더라도 다른 의원님께 트집잡았을겁니다. 김용민 의원님 고맙습니다. 최고에요.', '송영길이 악수 중에 최고의 악수를 두었다.조국의 흠은 이야기 하면서 왜 검찰의 그 미친 칼부림에는 침묵하는 가.참 민주진영 스피커들 속에서 열불터지겠네.', '저러니까윤석열이랑 국민의힘당 언론들한테당하는 거지자연인으로 돌아간 사람에 대해 왜 사과하니공격이 최고의 수비다 호구들아']"
16,배우다,50,"['n 이재명 가족 형제들은 완전 콩가루 집안 이라는 말이네요.???친부모를 죽이네.죽인다는 형에게 쌍욕을 퍼 붓고.헐.이런 사람 대통령 대면 국민은 뭘보고 배울지.', 'n 이해찬 2 송영길인데 뭘 배워? 지난 이해찬이 조국을 품었어야지. 검찰개혁 총대매고 가족이 그리 희생됐을 때 내친자가.더민주는 개혁의지도 없는 무능한 여당', '아직 재판도 안 끝난 사안에 대해서는 해차이나 영길이가 넙죽 사과했는데. 전과 4범 문제야말로 사과하고 선을 긋는게 국민에 대한 도리지. 청년들이 몰 배우겠나']"
17,가치,50,"['이 험한 세상 악착같이 살아남아 우리 두 대통령님 뵈어야지두분께서 지켜오신 민주당의 가치를 우리 당원 동지여러분도 힘께 해 주 실거라 믿습니다.나라다운 나라 내 삶을 지켜주는 나라', '보자보자하니까 이건 뭐.정치에 철학도 없고 가치도 없고 근본도 없고만.뭘 사과해?왜 사과해?조국이 더민주 소속 정치인이냐?뇌가 비었구나.사과해봐 어디. 탈당으로 보여주마.', 'n 솔직히 말해요. 문재인 이낙연 싫으니까 송영길 이재명 붙들고 있다 라고 말이죠n정체성과 가치랑 배치되는 사람 인지도 있다 고 안고 가면 그게 정당이에요? 친목모임이지']"
18,품격,46,"['n 가지가지 한다n위아레 없는 사가지 진보 정치 하라는 거군.n마치 이재명 같이.정치판이 아무리 더러워도n이낙연 같이 품격 있는 정치를 해야 진보든 보수든 보고베우지.', 'n 정치인 지지자들은 자기가 지지하는 정치인을 닮는다죠.n말투며 행동이며 품격과 인성 등 모든 것을.nn이재명 지지자들은 늘 한결같아요.nn더럽죠 n이재명 닮아서.n', '역사는 반복된다 내부총질 반문질 하지 말고 당당하게 나가전과4범이나 지금 당대표나 관상은 과학이다 우리는 품격 있고 검증된 후보내 삶을 지켜주는 나라 이낙연']"
19,적극,44,"['경제민주화 양극화 극복을 위해 부동산 불로소득에 대한 과세를 강화하고 더 적극적으로 적폐청산에 나서야 할 지금 무슨 엉터리 같은 사과나 하고 자빠졌나당대표 잘못 뽑았나? ㅠㅠ', '난리가 났을 때 적극적으로 지원을 한 것도 아니고 검찰 앞에 먹잇감 던져둔 것처럼 제물로 올려둔 것처럼 굴더니 이제 와서 조국 전장관 책 나오고 증쇄 한다니까 사과요?', 'n 당대표에 계실때 엄중모드 아니라 적극적으로 나서야 되것죠 지금 말로만 말고 이재명은 합니다 추진력 짱 공약이행 일위 수술실cctv 개성공단 정상화 등등']"
20,희망,43,"['지지자들의 마음을 짓밟고 당원의 자존감을 꺽어버리는 당대표 미래의 희망보다는 다음엔 우리 뽄때나게 야당 할수 있다는 당에 누가 표를 줄까?', '장래희망이 평생 야당인거냐?진짜 말실수가 한두 번이 아님ㅜ뇌가 없는 건지?필터가 없는 건지?젊은 이해찬이 맞네진짜 민주당 말아먹을 사람이네', '자본주의의 병폐적 삶속에서 실낱 같은 희망으로 상식의 주머니를 조금씩 넓혀 가봅니다.']"
21,도와주다,38,"['그러라고 국회의원 뽑아준 줄 아나? 덜떨어진 것들.조국 장관님 덕에 당선된 것들이 도와주지는 못할 망정 뒤통수나 치고.뺏지 내놓고 탈당해라. 초선족이하 송영길 이재명아. 다 나가라', '저희 가족들 친구들 모두 한마음으로 이낙연 의원님을 끝까지 지지합니다. 대통령 되셔서 문재인 정부의 주요 정책들을 끝까지 이뤄내주시고 국민들 삶 안정되게 도와주세요', '국짐당 그 추종자들이 아니라 조국에게 사과를 해야 한다 도와주지 못했다고 그리고 서초동에 나왔던 국민들에게 사과해야 한다 진심으로 사과해라']"
22,어울리다,37,"['요즘 일도 뭐같이 해서 당비도 낮췄는데 이건 또 뭐죠? 목적이 권당이 열받아서 탈퇴하게 만들려는 건가요? 당대표될때부떠 싸했는데 그냥 나가세요. 당대표에 어울리는 그릇이 아닙니다', '손잡고 같이 나가라나가서 대통령 하고 대표 해라.여긴 니들하고 근본적으로 마인드가 틀린 곳이다.가서 니들하고 어울리는 연못을 찾아라.그게 니들을 위해서도 좋을 것이니오케이???', '그게 진짜 정부와 여당에 도움이 될 거라고 생각하고 행동 하시는 건가요??적폐청산 하라고 여당 만들었더니떡검 검찰만들고 기레기 기자 만들랬더니왜 떡검 기레기와 어울리려 하나요']"
23,안정,37,"['이미 선별지급 효과 입증된 때 입니다 필요한 곳에 집중합시다 코로나 시국에도 안정적인 수입있는 쪽과 생계 막막한 쪽을 동일 선앙에 두지 맙시다. 다시 뽑히고 싶으면 발로 뛰세요', '일반국민 여론조사 점오로 대표된거 안정못함.하는짓은 더 가관. 역대 촤악의 단대표는 이해찬 하나로 끝나나했더니 못잖은 또 하나의 최악이 나타남.사퇴하기 바랍니다. 송영길 사퇴해', '저희 가족들 친구들 모두 한마음으로 이낙연 의원님을 끝까지 지지합니다. 대통령 되셔서 문재인 정부의 주요 정책들을 끝까지 이뤄내주시고 국민들 삶 안정되게 도와주세요']"
24,사랑,35,"['조국 수호문재인 대통령 사랑해요 이재명도 탈당하라어휴 말 길게 하고 싶지도 않다 이제 민주당에 하나 도움되지도 않는송영길 나가라사람 고쳐쓰지 않는 다는 말 송영길 보고 하는 말', 'n 당게도 찢묻은 것들이 장악했고n지도부도 찢묻은 것들이 정악했고n기레기들 한테는 돈질로 찢에 유리하고n오직 대통령님을 사랑하는 당원들만 남았네.n오렌지당 것들 제발 나가라', '당게도 찢묻은 것들이 장악했고 지도부도 찢묻은 것들이 정악했고 기레기들 한테는 돈질로 찢에 유리하고 오직 대통령님을 사랑하는 당원들만 남았네.오렌지당 것들 제발 나가라']"
25,신뢰,34,"['민주당 당대표께 말하는 것이다.초선족에게 말하는 것이다.위급할때 내편이 되어주지 못하는 집단이 어찌 신뢰를 줄 수 있느냐?민주당을 의지하지 못할 소인배들의 모임으로 만들지 말라.', '6월 1주차 여론조사전화면접 주관식 방식 고신뢰 고비용 고응답률28.4 차기 대권은.?', 'n 3 오르니까 이젠 지지율에 신뢰가 막 가고 그러나봐??nnn nnn웃겨']"
26,빠르다,34,"['민주시민 촛불시민은 빠른 검찰 사법 언론개혁을 원하며 개혁이 민생이고 민생이 개혁입니다 개혁이 없는 속에서는 민생이 말살되고 있습니다', 'n 그런다고 민주당에 마음 없는 표가 나오나요. 차라리 조국 장관님 억울함을 풀어주는 게 님 부모님 맘돌리기 빠르실겁니다.', 'n 비아주 므드셀라n니들도 여유 부릴때가 아닐텐데 n캡쳐가 삭제보다 빠름']"
27,인기,32,"['n 송영길 홍영표한테 진거나마찮가지잖아? 겨우당대표부지하고 있으니까 얼마나 조국전장관께 열폭하겠어요 참찌질해찌질 그인기가내인기여야했어 이재명 시즌2네', '대체 뭔 의도인가. 조국의 시간이란 책을 나도 주문했다. 폭발적인 인기다. 왜 하필 이런 시점에. 송 대표는 판단과 자질이 부족한 느낌을 준다. 당심이 무언지 모르는 사람인듯하다.', 'n 본인이 열등감에 좌절했단 소리겠죠n쟤는 뭔데 저렇게 잘생기고 똑똑하고 자식까지 멀쩡하고n인기까지 많은가 뭐. 그따위로 부들대며 내린 결론일겁니다']"
28,새롭다,32,"['할 필요도 없는 조국 사과나 하고 부동산이나 붙들고 있는 송영길은 대표를 수행할 능력이 안 되니 즉각 사퇴하라 새로운 당대표로 검찰개혁 언론개혁 합시다', '도대체 뻐꾸기들이 왜이리 남의 둥지에 들어와서난리입니까?문대통령님이 싫으면 탈당해서 새로운 당 만드세요당 시끄럽게 만들지 마시구요초선나으리님들도 포함', '요즘 민주당 작태가 구태 그 자체입니다 이슈는 새로운 이슈로 돌파하고 혁신으로 돌파하세요과거 이슈 끄집어내서 사과쇼같은거 그만하시고']"
29,명예,32,"['당 대표의 사과는 5백만 촛불 국민들한테 너희들이 잘못된거다.검찰이 옳다.이거 아닌가요? 송영길씨당신은 5백만 촛불 국민의 명예를 훼손한 겁니다.이걸 사과하고 당장 사퇴하세요', '진짜 한심하고 어이없네요.이렇게 하면 앞으로 누가 정의를 위해 총대를 멜까요?검찰개혁을 위해 희생된 조국의 명예를 회복시켜주진 못할망정.이게 뭡니까.송영길 사퇴하세요.', '탄핵 당하기 전에 사퇴하는 것이 그나마 명예를 잃지 않는 것이고 나중에 재기할 수 있습니다.이대로라면 어떻게 되든지간에 정치생명 마지막이 될 것입니다.']"
30,발전,31,"['n 리쉬야 언제적 변명을 아직도 냐? 니네는 머리가 아메바급이라 발전이 없는 거냐? 이재명이도 뭐 면 쉰내 풀풀 나더니 nn이재선 씨 존속상해건 그거 무혐의 난지가 언젠데 n', '송영길 대표님 뭐하시는 거죠?여당대표 맞으세요? 노무현 대통령을 잃어보고 또 이러시는겁니까? 정말 발전이 없네요. 당신은', 'n 그나마 이런 의원이 계시니 큰 위안이 됩니다. 강의원님의 건강과 무궁한 발전이 있으시기를.']"
31,바르다,31,"['민주당에서 이낙연의원을 지지하지 않을 이유가 없지 않습니까?살아 온 삶 쌓아 온 업적 탁월한 능력 훌륭한 인격바른 언행. 지지하지 않을 이유가 없습니다.', 'n 이히히 이젠 별 희한한 소스까지 처 발라 대는구나 끝에선 똥까지 발라서 먹어보겠단 기세네 n구경은 재밌다 구경이나 해야지', '당 대표가 멍청한 짓을 하면 최고 위원분들이 바른길로 잡아주셔야죠 각성 좀 합시다 좀 귀에 안들어오게 해주세요']"
32,친구,29,"['n 윤짜장이 양반이네. 어이 당대표 이친구야 근본도 없고 양심도 없는 친구야 너가 훨씬 더 부크럽다. 탈당해라', 'n 가깝게 지내는 극우친구가 그러더군요.n극우들이 요즘 똘똘 뭉쳐서 이재명 본선에 올리기에 총 동원되었답니다.n무얼 의미할까요?n민주당에 핵폭탄을 제조하고 있다는 프로젝트란거죠.', '저희 가족들 친구들 모두 한마음으로 이낙연 의원님을 끝까지 지지합니다. 대통령 되셔서 문재인 정부의 주요 정책들을 끝까지 이뤄내주시고 국민들 삶 안정되게 도와주세요']"
