,pos_words,count,documents
10,친구,43,"['여전히 그러시네친구 아버님이 님 직접 봤을 때 되게 거만하다 그랬는데 어쩜 이렇게 일관적일꼬책임감이 있으면 사퇴하길내가 오늘 친구한테 받은 짤이나 보고 반성하쇼', '이준석만 봐도 이친구가 잘할지 못할지 모르겠지만 국힘쪽 지지층은 대결집하는 상황입니다. 민주당 지지층도 이제 서로 그만 투닥거리고 화살을 외부로 돌려야 하지 않을까요.', '우와 아침부터 정말 좋은 글 보고 갑니다. 대선 후보되는 순간 쟤네들 모아둔 자료 쫙 풀어버릴 겁니다. 지금은 친구비가 아쉬워서 침묵 지켜주고 있을 뿐']"
11,기대,43,"['부동산 규제 풀지 않고서는 그리고 검언 개혁 없이는 2030세대와 소통하고 공감하는 정책없이는 정권 재창출은 없습니다 간절한 맘으로 절박한 마음으로 추진하시길 기대합니다', '2030남성들을 사로 잡아버렸다. 긴장바짝해야 한다.대선 쉽지 않은 전쟁이 되었다. 하지만 국힘도 이제 진정한 보수의 길을 걷기를 기대해 본다', '이런 이미지 메이킹은안통해요국민들은 바보가 아니에요대선후보에게 기대하는 건 이미지가 아니라 정책이라고노무현 대통령한테 배웠거든요']"
12,신뢰,43,"['대통령님이 이렇게 대놓고 당대표 임기 동안 찬사를 보냈는데 님은 대통령님 말씀도 신뢰를 안 하시나 보네요? 문프 지지자는 맞으시죠?', '그러게요180석가지고도 언론개혁 못한 전 당대표님을 누가 신뢰하겠음.', '신뢰상식 ???? 어디서 못보고 산듯언제쯤에나 그 눈꺼풀을 벗을꼬']"
13,혁신,41,"['할 수 있을 정도로 민주당의 현 정치 paradigm을 근본적으로 부정하고 파격적으로 국민의 마음에 다가갈 수 있는 혁신적 생각을 해야 합니다 계속 여당 하시려면요 ㅠ ㅠ', '지금 대선하면 정권 내주게 생겼네 국회의원을 믿을 수 없고당원이라도 정신차리자 나도 정권주기는 싫으니 대권 후보보다는 당의 변화 혁신을 지지 하련다', '혁신 이미지 좋습니다. 그런 의미에서 음주운전 논문표절 전력자는 대선에 못나오게 합시다.']"
14,이루다,39,"['그래서 언론개혁 필히해야 하며 국회에서 언론개혁법안 신속히발의해 통과시켜야 하며 정권재창출 이루기 위해 이낙연조국만이 가능하며 왜 조국의 시간은 국민들이 주시하기에', '경선연기 대찬성 이낙연전대표님민주 대권주자되어 대통령 당선으로 정권재창출 이루어 이재명지사를 총리로5년후 조국을 민주 대권주자로 선택해 또다시 정권잡는게 순리', '간단해 이재명지사 총리로추대대권은 이낙연 전대표님으로 모여대통령 당선시켜 정권재창출 이루고 5년후 민주 대권주자 조국전법무장과의 시간표대로 하면 되요']"
15,사랑,36,"['지 앞길 막는다 고 거짓 모라토리엄 지적 친형을 죽음으로 내 몬 사람이 남은 오죽하겠어?.그리고 한 때 몸까지 섞으며 사랑을 나눈 여자를 어떻게 대하는지 다들 보고 있잖아.', '민주는 국민들에게 행복지수를 팍팍 올린문재인데통령님과 국민들이 많은 호감을 받고 있는 이낙연대선대표주자를 비롯 대한민국 조국에 대한 사랑의 열정은민주가슴에 살아 숨 쉬리라', '그렇게 사랑하는 모 도지사로 허겁지겁 뽑아봐야 온갖 비리로 대선 직전까지 두들겨맞기만 하다 도지사도 당도 비참하게 끝날 겁니다 아는 사람이 그러십니까?']"
16,새롭다,35,"['뭔 를 이렇게 차지게 하냐잘못하면 내려오면 그 뿐뭘 나 쳐하는 당대표 중심으로 뭉쳐다 같이 죽자는 소리냐 빨리 사퇴하고 새로운 인물로 가자구태는 꺼져야 함', '재명이는 현재 거론되는 후보자들 말고 새로운 후보가 나타나서 바람 일으킬까봐 무섭지? 얼른 민주당 후보 되고 싶지? 맘대로 안될거다.', '토지공개념을 공부하세요 민주당믜원님들 진짜 새로운 패러다임으로 기선제압하시길']"
17,좋아하다,35,"['뻐꾸기다른 사람 공 가로채기계곡정리는 어디 시장님이 하셨다 고?기본소득 월 16000 한달에 치킨 한마리 값도 안됨독재 좋아하는 인간이 항구적 평화폭력 무고 음주 전과', '탈당하면 좋아하고자 기들끼리 신나겠지당원 없이 당선은 되겠냐선거운동 할 당원은 내치고안 뽑아 줄 2030 남자들에 아부하는 무능하고 비굴한 민주당배신 당', '캡쳐신고때문에 공개글도 못쓰는 쫄보네요 암튼 쌍욕재명빠들은 쌍욕재명이랑 넘 닮았음 그나저나 김한규 꺄제가 좋아하는 정치인인데 넘 좋네요']"
18,발전,33,"['문재인 대통령 g7 초청국 참가자랑스럽습니다 차기 대선도 필히 민주당 대통령 당선시켜 대한민국의 발전을 기원합니다', '역대급 외교력을 발휘해 세계 챔피언 소리 듣는 문재인 정부 업적 계승 발전 하시길', '문재인 정부의 계승 발전은 이낙연이 적임자']"
19,업적,33,"['부끄러움을 모르면 짐승만도 못한 인간입니다 도대체 이재명이 잘한게 뭐죠?다른 지자체장이 만든 업적을 자기껄도 둔갑시키는 사기? 예 조광한 시장의 계곡정비뭘 잘했는지 말좀 해줘봐요', '문프 업적 언급한마디가 없네? 기껏 준스기부럽다. 그러니 기레기들이 준스기 자전거로 도배를하지. 남북합의서는 무소식이고. 오늘도 어떻게 하면 민주당을 잘 말아먹을까 연구중이신듯.', '공부를 안해봐서 알리가 있나? 공부 잘하는 애는 시간 더 주면 더 잘한다 이재명이가 이빨 털어서 잘된거 좀 갖고 와보덩가남양주 시장 업적이나 훔칠 생각이나 하지 그 물건은']"
20,소득,32,"['입법 경험없는 찢사님은 힘들죠.그리고 행정 업무도 잘한게 없잖아요??방역만 해도 뭘잘했나요??밑에 두분은 찢사님델고 기본소득당 가셔서 바로 대권 후보 만드세요여기선 경선 힘들어요', '부자나 가난한 사람에게 똑같이 기본소득을 주면 양극화가 해소된다 는 궤변이 젤 어이없죠. 어려운 이에게 더 지원해야 빈부격차가 줄겠죠.', '연정 주장 조국비난 탈원전 반대소득주도 성장 비난 대통령등 뒤에 칼 꽂는 악마가 앞으로 대선에서 한몫하겠단다죽일놈']"
21,감사,32,"['어디가서 민주당 권리당 원이라고절대 얘기 못하게 만들어 줘서 너무 감사합니다.하루하루가 그냥 쪽팔림의 연속이네요.', '이준열사의 후손품격 있는 정치인 우리는 이낙연 의원님을 지지합니다 사랑합니다 감사합니다', '감사합니다. 그런데 대전은 가입 링크가 없네요. 그렇다고 충남으로 가입할 수도 없구요.']"
22,이익,29,"['내부총질러 김해영과 검증안된 이상한 이동학이들이 뭘 한다고? 대선포기나 다름없는데. .이해안가네. .이재명이 대통령되는 거보다 아무나되서 개헌하면 본인들한테는 이익이다 이거냐?', '언론에서 빨아주니 대단히 의기양양 한 걸요거기에 의원들 합세해서 우쭈쭈 해주고버릴 수가 없지요같이 나가면 좋겠지만 전략상 당에 있어야 이익이니 최대한 이용하지 않을까요?', '설령 그렇게 하기로 했다 고 치자무슨 근거로 무슨 돈으로 미실현 이익을 나눌건데? 무슨 공산당도 이렇게는 안하겠다.']"
23,가치,29,"['민주당 당원은 민주당의 이념과 가치를 추구하는 사람 이낙연.뻐꾸기 오렌지들은 본인들의 이념과 가치에 맞게 민주당에서 나가 본인들 정치 하시길.', '전 국민 양극화의 마중물 해결책은 기본소득으로 완화할 수 있다. 폭동이 안 일어나는 게 신기할 뿐이다. 노동의 가치가 사라진 시대에 우리 모두는 살아가고 있다. 끝.', '에라잇 상대할 가치도 없는 인간아.하여간 찢들은 배운게 저딴거밖에 없으니.지껄이는 말마다 천박하기는.빙']"
24,대상,28,"['빠돌이 빠순이 노릇이나 할 줄 아는 무개념 당원만 없으면 되는 것 아닐까?한심한 대상은 송영길이 아니라 정치판을 아이돌 경연장인 줄 착각하는 빠돌이 빠순이란 것이 국민여론이니.', '맞아요. 게들은 어르고 달래야 할 대상이 아니라교화의 대상입니다. 우쭈쭈 해준다 고 넘어오지 않아요.', '정신과 치료 받으면 전부 강제입원 대상인가 보네.생각좀 하고 살자']"
25,안정,27,"['수능이 문제가 아니라 전 세계적으로 코로나 비상 시국이 지속 되고 있고 백신 접종률 60 되는 시기에 안정된 국면에서 경선을 하자는 거죠.그러니 댁도 얼른 백신접종 받으세요', '백신 더 많은 국민이 맞고 조금 더 안정되게 흥겹게 경선 했으면 합니다.', '이준석이 2030남자 등에 업고 당대표됐는데 어차피 걔네는 일베화되서 전부 우경화되서 민주당 지지 절대 안한다 송영길이 맨날 들먹이는 그 아들도 설득 못시키는 당대표가 무슨 다른 청년들의 지지를 끌어모으겠다 고 우리는 중도 확장해야 한다 상식적인 더 많은 사람들이 재명같이 말만 자극적이게 하고 극좌적인 정책말고스마트하고 안정감있는 사람이 되아야 한다.해답은 이낙연 뿐이다']"
26,적극,26,"['2022대선을 승리를 위한 대선 기획단장에 하버드 출신 강남병 지역위원장 김한규 변호사를 적극 추천합니다', '당게를 과감히 개혁하고자 하는 송대표님 적극 지지 합니다 민심 과 당심이 공감할때 우리는늘 승리 했습니다', '저는 이낙연 의원님이 큰일 내실거란걸 약10년 전 부터 알았네요.이낙연 의원님 적극 저지 합니다.']"
27,희망,26,"['이글의 분노는당에 대한 애정이겠지요많이 공감되구요자주 오셔서 합리적인 문제제기비판적 대안제시많이 해주셨으면 합니다 정신차리자제발님 같으신 분이우리당의 희망입니다', '언론개혁과 부동산 규제풀리 않는 한 정권 재창출은 희망이 없습니다 아울러 2030세대 대책이 절실합니다 정권 재창출 간절함 절박함이 필요합니다옆길로 가지마세요', '이런 일베들도 권리당 원인가?홍영표 전해철 김진표는 좋겠다 이런 일베들 지지를 받아서 이런 인간들이 민주당에 드글드글 대는거 자체가 희망이 없는 거여']"
28,진실,25,"['촌촌문중진실을 밝히라고 자꾸 속이니까너같은 선의의? 피해자가 생기는 거 아니겠니? 속는게 이란 말이 괜히 있겠냐?이재명의 삶에 단하나의 진실이란 게 있을지', '어쩐지 흉터 하나 없는 뽀얀 손모가지 가지고 계시더란.입만 열면 거.찢.말거찢은 진실을 이길 수 없죠?찢사님 가망없어요', '훔친게 아니라 약탈입니다.언론엔 친구비로 진실을 가렸죠.']"
29,빠르다,25,"['국힘보다 못한 민주당 국힘은 눈치나 빠르지국힘은 의리나 있지민주당 목표는 대통령 이겨먹고 당 폭파시키기인듯정말 부끄럽습니다 왜 부끄러움은 권당의 몫인가요', '민주당은 빠른 검찰언론개혁으로 대선을 준비해 반드시 승리하시길 빕니다.', '민주당은 빠른 검찰언론개혁으로 대선에서 반드시 승리하시길 기원합니다.']"
30,배우다,24,"['문 대통령 하시는거 봐라 저게 정치인의 행보라는 거여 현 당대표는 그거에 반의반의반의 반만이라도 배워봐라 나이먹고 기본적인거 다시 배우란 소리가 쪽팔린줄은 아나몰라', '이재명 행보가 심상치 않네요.경선 탈락 을 준비한 행보라 봅니다 그래 봐야 알아줄 국민은 없겠지만.왜그리 야합 정치를 하려고 하는지.보고 배운게 그래서 그런가.', '롤을 배울려면 우리 롤대리 류호정 한테 배워야지 이낙연씨 치매예방에 좋은 게임 롤도 많이 하시고 노래부르며 춤도 추시고 남은 여생 편 하게 보내 시길 빌어요']"
31,도와주다,22,"['당선되면 문프를 도와주겠다고 거짓말하고 이재명 윤리위 회부하겠다 고 거짓말치고당선된 사기꾼같은 송영길은 이재명과 함께 민주당에서 사라져라', '경선연기는구킴 도와주는 겁니다 쿠킴이 대선후보가 없는 상황에서 우리가 먼저 뽑아 버리면 저쪽은 흔들립겁니다', '어디가서 민주당 원이라고 말할 수가 없어요도와주세요당대표 그만 흔드세요 우리 잘할 수 있잖아오']"
32,행복,21,"['ㅜ ㅜ역시 우려하던바대로말실수 아니죠.인성이 그런 겁니다.공감 능력 부족민주당은 계속 후퇴하는 거죠.내가 싫어하는 그 찌그러기 당으로 가고 있네요.송영길 뽑은 사람들 행복하십니까?', '민주는 국민들에게 행복지수를 팍팍 올린문재인데통령님과 국민들이 많은 호감을 받고 있는 이낙연대선대표주자를 비롯 대한민국 조국에 대한 사랑의 열정은민주가슴에 살아 숨 쉬리라', '군 인제대 여성사회복무자 사회 진출자금 3000만원 청년안심사회 청년주거급여 행복추구 기본권 개헌찬성 토지공개념 3법 개정 국가돌봄책임제']"
33,괜찮다,21,"['경선 연기 반대 안할테니까가서 이재명부터 사퇴시키세요.지켜야 할 경선 룰을 고쳐서전과범이 도지사가 됐으니까요.경선룰에 손대는건 괜찮고경선 연기는 안 되고?? 참 뻔뻔한 놈들같아요', '당비 납부하는 책임당원을 이렇게 허수아비로 만드는 경선룰 괜찮은가요??당대표 선거에 이어 박스떼기2탄 될까봐 넘 걱정되요.', '민주주의 원칙. 민주주의 사회에서 리더를 민주적 절차를 통해 정할 때 중요한 원칙.후보 자체가 민주주의적인 삶을 살아왔고 민주주의 절차에 입각해 일을 처리하는 사람이어야 할 것. 후보자가 아무리 시원한 속성을 가졌더라도 민주주의 원칙과 정신에 입각해 초월적이고 탈프로세스적인 일을 행하는 사람이라면 후보가 될 자격이 부여되어선 안됨.지지자들이 후보를 지지할 때 전자의 후보를 민주주의적 절차에 의해 선택한다면 집단과 당은 그 뜻에 순응해야 함.후자의 후보를 선택한다면 민주주의적 절차에 따랐다 해도 후보가 원천적으로 민주주의 사회의 자격을 갖지 못한 것이므로 당으로써의 집단은 지지자들을 설득하고 이겨 내 민주주의 원칙에 맞는 길로 가도록 원칙에서 오는 대의의 힘을 사용해야 함. 이 원칙을 모르니 민주주의 독재니 지.랄 쌈싸먹는 말을 하는 거고.애초에 후보가 자격을 갖추지 못했는데 다수결이라는 민주적 절차를 거쳤다 고 괜찮을리가. 후자의 이름에 이재명을 넣고 보면 쉽게 이해될거라 생각함.단 이재명은 후자의 속성 중 시원한 속성을 가짜로 오버로크 치고 있는 탐욕의 사깃꾼일 뿐임. 그가 이룬 것이 단 하나라도 무엇이 있으며 민주주의 원칙을 지킨 일은 무엇이 있는가 반드시 생각해보아야 함. 글을 맺으며 당의 대변인 성명으로 거짓 사이다 이재명을 경선지원하는 후안무치하고 당규 위반적 행위에 대하여 이소영 대변인에게 이의와 항의를 제기합니다.당의 대변인이 경선에 직간접적으로 개입하는 행위는 묵과되어선 안 됩니다.민주주의 원칙에 맞는 후보 이외 어떤 후보에 대한 연상어도 대변인이 당의 공식 논평에 사용해선 안 됩니다.거짓 사이다 이재명을 지원하는 행위를 즉각 중단하고 대변인에서 사퇴 할 것을 요구합니다.']"
34,인기,21,"['원래 입맘 살았잖아요. 그것도 인기영합성 발언으로 언플질 하는 거 하루 이틀도 아니고요. 웃긴게 경기도지사가 경기도 일과 지역방역에 바빠야되는데 전국을 처다니고 있더만요.', '엠빙싱 이죄명 빠는데 혈안이죠문대통령인기가 떨어져야 이낙연대표님을 유리시킬 수 있거든요엠빙싱은 절대 안봅니다 나쁜 엠빙싱', '동감입니다. 이재명도 통크게 받아들여야 더 인기가 올라갈 것이다.']"
35,호감,20,"['민주는 국민들에게 행복지수를 팍팍 올린문재인데통령님과 국민들이 많은 호감을 받고 있는 이낙연대선대표주자를 비롯 대한민국 조국에 대한 사랑의 열정은민주가슴에 살아 숨 쉬리라', '대선후보 호감도 조사에 우리 대통령님을 끼워넣는 기레기 새. 끼들 뭐 부탁을 받았을 수도', '이낙연 호감 33 비호감 59 3월 3주차 대비 호감도 6p 하락 엄중하게 비호감']"
36,부자,19,"['벌써부터 차기 정권의 세금폭탄 공포가 확산되는 가운데 국민 세금으로 부자한테까지 전국민 재난지원금 지급하는 거 지지율 상승효과 는 커녕 오히려 국민 반감만 커질 것이다.', '부자나 가난한 사람에게 똑같이 기본소득을 주면 양극화가 해소된다 는 궤변이 젤 어이없죠. 어려운 이에게 더 지원해야 빈부격차가 줄겠죠.', '의협에 끌려다니고 야당에 끌려다니고.내부는 헛발질 하고 부자감세 안되고 수술실내 cctv 설치 반드시 지켜라']"
37,존경,18,"['사랑하고 존경합니다.', '지금 시행 중인 참고만 하는 배심원제는 폐지하고 배심원이 판결하고 판사가 집행하는 재판으로 완전 배심원제도 시행하라 재판장에서 전과정을 실시간으로 공개하고 cctv녹화하라.시민과 국민과 괴리감을 만들고 자신들을 무오류라고 생각하게 만들 수 있는 판사들의 법복 폐지하라.재판장 판사들도 일반 국민 즉 시민의 일원임을 인식시켜야 한다.법복으로 스스로 존경받아야 한다 고 권위의식에 빠진 판사들 에 법복은 돼지목에 진주목걸.그리고 민주당은 김양호를 탄핵하라', '서울대 법대 출신에 입법부 국회의원 5선행정부 전남도지사 국무총리 역임입법부 민주당 당대표 역임오랜 기간 정치계에 몸담으시면서 한점 의혹도 없는 사람이 바로 이낙연야당과 민주당 300명 의원들 통틀어 이만한 스펙을 갖고 있는 정치인이 없음국무총리시절에 조류독감 돼지열병을 완벽하게 막아내셨고폭우피해산불피해 지역을 몇번이나 방문하시면서 복구상황을 계속 점검하는 정치인도 이낙연의원님밖에 안계시답니다 그래서 피해 지역 주민들이 이낙연 의원님 엄청 좋아하신다네요문대통령님 빼고 이낙연 의원님만한 스펙과 품격과 지성을 가진 정치인은 앞으로 나오기 힘들다는 게 사람들 의견입니다 이낙연의원님 사모님인 김숙희 여사님도 영부인감으로 손색이 없을 만큼 매우 우아하시고 김정숙여 사님처럼 따스한 분이시더군요.문대통령님처럼 해외 정상들이 존경할 수 있는 사람을 대통령으로 만들어야 합니다잡범전과있고 천박한 언어 사용하는 사람들이 대통령이 되면 해외에서 얼마나 한국을 우습게 보겠습니까??????박근혜 무시했던 미국 오바마 대통령 생각해보세요 민주당필승카드 이낙연필승카드인 이낙연이라는 인물을 데리고도 헛짓거리 해서 내년 대선과 지선에서 패배한다면 민주당은 가망이 없는 정당이죠외국인들과 나란히 서있어도 풍채로 밀리시지 않는 이낙연의원님 게다가 이낙연의원님은 다방면에 지식이 많으셔서 천재라고 불릴 정도의지성의 소유자이기도 합니다.']"
38,갖추다,18,"['포기하지 마시고 우리 문프님이 인정하신분 결이나 태도가 한결같고 품격까지 갖추신 이낙연전대표님을 차기 대통령으로 밀어 주셔아해요 꼭 그렇게 되야만 민주주의가 뒷걸음 치지 않습니다', '대통령 후보가 되려는 사람이 전과가 무려 4범이다.자칭 진보라는 사람들아 밀려면 적어도 도덕성이라도 갖춘 인물을 밀어라', 'ㅡ경선 연기해야 할 5가지 이유 ㅡ 1 코로나 시국에 범국가적 위기 상황온 국민이 발 묶이고 집회인원 제한되어 있는데. 예외조항 무시하고 180일 규정 따른게 과연 원칙일까? 이재명지지자 왈코로나와 경선이 무슨상관이냐 고 따짐 무신 해괴망측한 소리2 국힘당 경선 날짜에 비해 두 달이상 빠름당내 흥행 실패는 둘째치더라도 이슈주도에서 묻힐 확률 백퍼. 더구나 이준석 부상도 감안해야 하고 윤석렬 출마시기와 이슈를 고려해서도 연기필요3 코로나 시국에 타 후보들 선거운동 제약당내 공정선거에 맞지 않음 이재명지사는 경기도 홍보예산으로 지지율 올려놓고 타 후보는 시간마져 주지 않겠다 이런 얄팍한 꼼수가 어디 있나요. 경선은 평평한 운동장을 만들어 줘야함. 4 당헌 당규 바꾸지 않고도 합법적 연기가능 이런 세계적 위기 상황에 예외조항 사용치 않으려면 뭣하게 굳이 그런 조항을 넣었는가 ?5 현 지지율 1위 후보 내년 본선 승리 확률 제로보수언론 네거티브 한 방이면 나가 떨어질 후보인데 죽쒀서 개 줄 건가요 보수언론이 어떤 세력인가? 정권탈취하기 위해선 그 어떤 일도 마다하지 않을 무서운자들이 다. 그런데 고양이 앞에 생선을 떠 받치겠다 고 ?제발 가슴에 손을 얹고 생각해봅시다.내년 대선 보수언론의 프레임은 무엇일까. 답은 정해져 있음.이낙연은 경선연기 필요 없음. 이미 조직 다 갖추었기에.다만 56명의 타 후보는 코로나 시국에 무슨 죄인가.']"
39,강하다,17,"['경선연기 찬성합니다 이해찬이 당대표일 때 특별당규로 급 만들었을 뿐상황 맞춰 해야지 반민주당 여론 강한 지금 그것도 한 여름에무슨 국민경선을 하겠다 고 대선이 장난도 아니고', '현시각 다음 뉴스 메인입니다. 뭔가 크게 잘못되었다고 생각 안하시나요? 무능한겁니까? 동조하는 겁니까?제발 강한 민주당이 되기를 바랍니다.', '송영길대표님 굳오늘은 멋지시네요바로 그것입니다 강하게 하하 기분 좋은 날']"
40,높이다,16,"['문대통령은 해외에 나가서 국격을 높이고 있는데 당대표는 검찰개혁 안하고 뭐하고 있는 가?이재명은 탈당해라 당원으로서 창피하다', '죄는 지은대로 갑니다 욕심이 과하면 지꾀에 지가 넘어지죠우리 이니님으로 높여진 국격 여니님으로 쭉 이어나가 질겁니다', '국민경선하니 인지도 높이려 동상몽 나오려나봄. 목표의식 하나은 인정. 목표가 멀쩡했으면 좋았을 텐데 말입니다.']"
