,neg_words,count,documents
11,싸우다,50,"['아 그뜻이었군요? 오해하긴 했나보네요 nxa0n이준석와 윤석열이 대선후보두고 싸우고nxa0n송영길과 이재명이 대선후보두고 싸우고nxa0n그러는 줄 알았네요.', '아직도 기억나네요. 당시 제컴에서 엔딩부분 그래픽이 엄청깨졌었죠. 고사양덕에.어떻게 깨긴했는데 게임을 한게 아니라 깨진 그래픽과 렉걸린 컴과 싸운 느낌.', '조 장관님이 뭘 잘못했는지?개같은 검찰과 싸울때 지들은 어디서 뭘 했는지?난 몰라라 관심도 두지 않았던 것에 조장관님한테 사과해야 하는 것 아닌가요?']"
12,비판,49,"['이재명지사도 마냥 좋은 후보가 아닌건 맞는데 그 집단들 때문에 제대로 비판도 못하겠어요. 오히려 이들이 이재명지사의 건전한 비판과 검증을 막게 분위기를 만들었어요.', '개신교를 비판적으로 보시는 것은 좋은데 그들도 먹고 살아야 하는 자영업자입니다. 돌려까는 것 아님정말 코로나로 폐업한 것이라면 최소한 놀림감은 되지 말아야 한다고 생각합니다.', '무섭다 이런애들이 선동 잘함 보면진짜 정치 잘하는 것 처럼 매도해서 지지율 높이고 또 즈그진영 가끔식 비판하면서 깨어있는척 하고 이런애들 대통령 되면 진짜 대한민국 개폭망.']"
13,나쁘다,49,"['윤석열이 되든 이재명이 되든 문재인을 칠텐데 윤석열이 치면 정치공세 보복이라고 할 수 있지만 이재명이 치면 그냥 오명 뒤집어 쓰고 감방가는 거라 다 나쁘다 보는 사람들이 많다', '그 사람들 대신에 다른 사람들이 백신접종 받으니까 그렇게 나쁘지는 않을듯.코로나 걸려도 그 사람들이 걸릴테고. 작성자 덜렁호 20210602 1904', '그래도 이런 식의 정책대결은 나쁘지 않네요nxa0n국힘당 정치인들 중에서는 오세훈이 그나마 좀 나은 편이긴 한 것 같습니다.']"
14,심하다,48,"['할매보쌈 ㅡㅡ 가성비라면 그냥 먹기 좀 불편한 음식이 나와도 된다는 건가.잡내가 어느 정도 날 수는 있지만 심하다는 건 제대로 조리가 안 되거나 사용하는 재료가 좋지 않다는 건데.', '미국 애들은 그냥 언론사 사이트를 가죠.포털? 안가죠.네이버가 줄여서 그런 거지 다음보다 심했죠.구글도 첫페이지가 검색창인거지 온갖 서비스는 다 있습니다.뉴스 페이지도 있고.', '무료 입장유료퇴장 젊을 수록 몸살기운도 심하다고 들었는데요.낭설인지. 진짜 그런 건지 모르겠네요.사람마다 다른 가봐요주말에 아내 맞을 예정인데 한번 봐야겠어요.']"
15,피해,44,"['동시에 여러명 빠져서 회사가 안 돌아갈 정도면 조정해서 회사 피해안가게 하는 게 정상아닌가요?지금 당장 안 맞으면 죽는것도 아닌데휴가도 안겹치게 협의하지 않나요?', '저런 뻔한 사기는 왜 당하겠어요본인의 욕심이 있으니까 그 욕심에당하는 거죠저건 무능하며 욕심덩어리인데구 시장 책임입니다 전적으로 피해는 대구시민들이 보는 거구여', '안 보는 것도 방법일 듯 합니다. 사실 뭘 입든 우리에게 물리적인 피해를 야기하는 건 아니니까요. 집중력 향상 연습하는 셈치고 눈을 돌려 일에 신경을 써보심이']"
16,죽이다,42,"['문재인 대통령과 조국장관 그리고 추미애 장관을 희생양삼아서야당 구케의원을 하고 더 나아가서는 내각제 개헌까지 해먹으려는 시나리오를 쓰는 새끼가 있다면 똥물에 튀겨죽여야함.', '이재명 안티고 나발이고 이재명 대안이 없음n이재명이 싫다면 다른 대안 제시를 할 수 있어야 하는데 이재명 잡아 죽이자고 하면서 대안 제시하는 사람 한 명도 못봄', '그때는 조금 뻔뻔한 느낌이였으면 합니다. 이 나라는 어케 된게 자기 죄를 인정하면 그래 넌 죄가 있는 죄인이 지? 하면서 더 죽이려 달려드는 느낌이라.']"
17,불안,41,"['그래서 오디오 같은 것은샵으로 직접 가서 구매한다는. 안깨지는 것은 택배로 훌륭하지만 충격줘서는 안 되는 물품은 택배로하기엔 정말 불안불안 해서요.', '아 됐고 문재인2 이낙연이 안 될거같으니까n윤석열이라도 막아야겠다n마음에 안들지만 이재명으로 여론만들자 뭐 그건가요???n . 갑자기 이재명 언급이 늘었네n불안한가봐요', '전투력을 보여주지 못하는 당대표라 걱정되는군요덩치값못하는 정당이란 모습을 보여주니 다음 대선이 불안하고 요시민들의 지지만 믿고 저돌적으로 나가는 모습이 있어야 하는데.']"
18,욕하다,41,"['도대체 대입제도가 문제가 있으면 그거 만든 사람을 욕해야지 자기가 할 수 있어서 한걸 가지고 이렇게까지 해야 하나요. 기본소득도 결국은 가야 할 길인데. 에혀.', '가우쵸딩요 그래 그렇게 맨날 남 들 이야기만 듣고 소문에 목매달고 인생 허비하면서 살아.조국 욕하고 정부방역 욕하는 것들이랑 니가 뭐가 다른지 잘 모르겠다.', '검찰의 쿠데타에 한 집안이 탈탈 털려 도륙당한 일인데윤석렬과 검찰 욕하는 놈은 하나도 없네공권력을 조폭처럼 사용하고 공무원이 대놓고 정치질을 했는데도']"
19,부럽다,40,"['dragonlet 부러워 하지 마세요. 열심히 일해서 이뤄야 인생이지 그따위로 사는 게 뭐라고 저도 부럽네요 시발', '고속주행시 뒤가 미친듯이 털리는 그나마 v8은 에어서스들어가서 어찌어찌 잡기는 하는데 일반 380은 그래도 120키로 이하에서는 도길차 부럽지 않기는 해요', '유튜브에서 보면 미군들에게 미국인들은 당신의 희생서비스에 감사합니다 라는 표현을 많이 하던데 마음깊은 곳에서 우러나오는 존중심이 부럽더라구요.']"
20,무시,39,"['원래 빠지는 거 아니예요?보통 털이 컬이 있는 애들은 잘 안빠지는 대신 털이 자라고직모강아지들은 털은 항상 같은 길이지만 털이 어마무시 빠지는 걸로 알고 있어요.보통.', '총회 안건에 투표가 있을 때 참여를 못하게 되겠죠.큰 선거나 작은 안건 회의나 투표에 참석하고 못하고의 절차적 결론은 같습니다.참석하지 못하면 내의견이 무시되는 거죠.', '전에 중앙정부에서 내려준돈도 지급시기에 안주고 계속 묵혀서 이자 발생시킨 꼼꼼함을 무시하시면 안 됩니다.조단위 돈의 이자는 억단위죠.당했을까요? 공모했을까요?']"
21,쓰레기,39,"['조중동 mbn포함 경제지는 그냥 쓰레기라니까요.n제네들은 지들 유리한 문항 만들어서 여론 조작하는 놈들입니다.xa0n그걸 모르고 믿는건지 믿으니까 모르는 건지.', '쓰레기 봉투 종량제 할때도 그게 되겠어?됨.술먹으면서 담배를 못피우게 한다 고? 그게 되겠어?됨.안되는 게 안돼는 이상한 민족.', '윤희숙같은 경제전문가랑 싸우다가 지니까 만만한 사람 건드리는 거임 강자에게 약하고 약자에게 약한 쓰레기야']"
22,싫어하다,35,"['일본 싫음일본사람 외국인 기타 등등 다른 나라 사람과 그냥 같은 외국인일뿐but 일본인 개인에 대한 호불호는 없으나 굳이 싫어하는 민족을 꼽으라면 세손가락 안에 들어가기는 함', '문재인은 그렇게 싫어하는 놈이자기가 의경 출신이라 그런데 황교안 절대 안 되고 이재명 뽑아야 한다고 할 때속으로 존나 비웃음 그렇게 당해놓고도 대가리가 덜 깨졌나 싶어.', '승꽁이xa0경쟁이 있고 없고는 님 주관적 기준.xa0nn중도층은 외려 극단적인 변화를 싫어하죠xa0nn그리고 민주당 지지도 안 하면서 뭘 그리 걱정을 작성자 승꽁이']"
23,바보,35,"['aosrla 그러게 저런 능력 없는 대표 선출되지 않게 더 노력하시지.송영길 대표에게 투표했다면 본인 바보 인증이요.송영길 대표에게 투표하지 않았다면 당신의 선택은 똥손일수도.', '어제는 그렇게 하면 안철수는 되는 거죠 라고 했다 더니오늘은 방송에 나와서 그렇게 하면 안철수는 바보 되는 거죠 라고 했다 며 거짓말을 버젓이. 하고 바보하고 천양지차인데.', '여름에 습도 70 80 이럴 때 제습기랑 에어컨 같이 돌리면 30분 이내에 50 이하로 잡힘. 그때 제습기 끄면 더 효율적입니다. 같이 튼다고 바보는 아니에요.']"
24,포기,32,"['charm.soju 지금 분위기로 대선 못잡아요.포기할거 포기하고 잡을거 잡아야지행복회로 돌리면 다 놓칩니다.', '대부분 막연하게 저장과 관리가 가능하다고 생각함.pc에 사진 저장해도.거의 찾아안봄게다가 맘먹고 정리 하려다 질려서 바로 포기그러니 구글포토가 좋다고 봅니다.', '절망하고 포기하는 순간 끝입니다힘내시고 운동은 필수입니다 등산부터 시작해서 체력을 기르셔야 합니다힘내세요 작성자 꽃바람되어 20210602 15 14']"
25,재앙,32,"['20대가 증오하는 게 문재앙인데 이재명 이놈은 그런 문재앙 한번을 안때림 간사한게 딱보이니 절대 지지 못하지', '페미가싫어요 진짜 이재명이 문재앙보다 더한놈인데 이준석안되면 이재명 뽑는데 4년 동안 나라씹창난거 보고도 민주당 드립치는 애들은 진짜 지구상에서 대한민국 없앨려는 애들일듯', '자칭 안보 보수 유승민도 2018년 지선때 표에 돌아버려서 트문김 재앙쇼 좋다 고 빨았지 민심 십창나니까 도통령님 마음에도 없는 씹소리 튀어나오노']"
26,비싸다,29,"['1. 일부 기계는 회원만 가능해요2. 대부분 기계는 신용카드로 결제 가능해요3. 회원카드가 있으면 회원가로 30 50 저렴하게 충전 가능해요요약 신용카드로 결제 가능한데 비쌈.', '법인세율은 꼭 고쳐야 합니다.너도 나도 법카 마구잡이로 사용하는 이유.법인으로 비싼 자동차 소유하는 이유.다 그게 세금 때문이죠httpsyoutu.bevseiy9oaodu', '사법부cho7763 말씀처럼 문의해보고 안되면 그냥 써야 겠습니다.대부분 mlb만 쓰다가 처음으로 캠핑캡을 써봤는데 오히려 더 안좋은 것 같네요.비싸기만 하고 요.']"
27,안타깝다,29,"['언론에 놀아난다기보다 조국장관에 대한 애정과 안타까운 감정이 강해서 그 어떤 말도 귀에 안들어오고 납득이 안 되시는 거죠.저는 강하게 반발하시는 것도 당연하다고 생각합니다.', '안타까운건 오늘의 유머가 한때 일베보다 트래픽도 높고 좋은 사이트 였는데 망하고 이제 우리쪽 사이트 몇개 남지도 않아서 더 사람들이 안타까워 하는 듯 합니다.', '국산고추가루 예 다 실패했어요 좀 안타까운 일인데 전 세계적인 현상이라서 머라하기도 그렇고. 그렇다고 정부가 이걸 인정하자니 지방표 다 잃고. 딜레마죠']"
28,승리,28,"['민주당끄나풀 그냥 토론에서 남는 이미지만 보면 이재명이 챙겨갈 건 챙겨가는 토론이었다고 봐야 함그 정도 토론이면 여권이나 이재명호감층에서는 이재명이 이겼다 정신승리 쌉가능한 정도라', '새나리 사랑이 뭐냐.유도질문하지 마라.어쩌구 하는 순간.캬.역시 난 토론왕.말빨왕.날카롭고 기발해.나.이준석이야그 순간.카타르시스와 함께 정신승리 오지게 하지 않았을까 싶.', '호부호형을 못하는데 정신승리 만족하고 살면 결과는 변치 않음. 집 뜰 정도의 결단 없이는 행동 없이는 그저 공허함. 눈치 보지 말라 밀어줬더니 왜 키워줬나 대늘고 있슴.']"
29,없애다,27,"['페미가싫어요 진짜 이재명이 문재앙보다 더한놈인데 이준석안되면 이재명 뽑는데 4년 동안 나라씹창난거 보고도 민주당 드립치는 애들은 진짜 지구상에서 대한민국 없앨려는 애들일듯', '비엠은 안전거리를 유지하고 주행중이였는데 벤츠가 급 끼어들면서 비엠의 안전거리를 없애버렸죠 거기다 벤츠가 신호없이 끼어들었다면 피해자와 가해자 입장이 바뀔 수도 있을듯', '안심소득은n기존 복지혜택 없애고n돈으로 퉁치는 제도예요nxa0n기초생활수급자한테n수급비 전기요금할인 쌀지원 의료비 지원 등 다 빼고n돈 하나로 퉁치는겁니다']"
30,고생,25,"['고생하셨어요 저희 아버지 어머니도 3944년생 이신데 어제 맞으셨는데 이상 증상 없으시네요전 다행히 같은동 세층 아래층에 살고 계셔서 왔다 갔다 자주 확인하고 있습니다', '소라 종류에 따라 침샘에 독이 있는 소라가 있습니다.예전에 그냥 먹고 고생한 적이 있습니다.가능하면 침샘은 제거하세요.유튜브 보면 침샘 제거하는 방법 있습니다', '어제 잔여백신 맞고 메쓱거림에 폭풍 로 오늘까지 고생 중입니다 ㅠㅠ 땀을 너무 많이 흘려서 좀 씻고 싶은데 샤워 해도 될까요? 아니면 오늘도 참아야 할까요?']"
31,사라지다,25,"['e3pizzicato 180석 가지고 왜 못함? 등신들임?이번 국회에서 민주당 아무것도 안하면 민주당의 존재의미가 사라져다음 국회는 소수당으로 나가 떨어진다는 거나 명심하길', '일단 세종시가 좌초한게 큽니다.아아아무튼 지방분권은 선택이 아닌 필수입니다.하지만. 대구는 가장 마지막에 지원해줘야 합니다.대구로 돈을 보내면 이상하게 돈이 사라져요. tt', 'riva128 전 저것도 시러요. 꼴랑 아파트 단지 두개 초등학교 하나 동네병원하나 약국하나 있는 쪼매난 우리 동네에교회는 몇개여 . .좀 사라졌음']"
32,약하다,24,"['딴지일 민주당은 전투력이 좀 약한듯.약간 선비같은 느낌이랄까정권 뒤집을라고 저쪽에선 무슨짓이든 다하는 데 답답하네요', '친구가 당일예약 바로 하더군요.아무래도 작은 의원은 행정력이 약해서 예약순번 무시하고 진행하는 경우도 있는 듯.', '칼날잡이 여기도 밥취급 하는 사람은 적음문제는 2030 에서 이재명이 약할거라고 자신하는 분위기는 정말 문제임']"
33,싸움,24,"['민주당은 대깨문이 주류인데 얘들이 이재명 존나 혐오해서 경선통과가 가능할지도 의문임 이준석 나경원 싸움은 애들 장난일정도로 이재명 나오면 차라리 윤석열 찍는다는 대깨들도 많던데', '더불어만지당 꼭 그런 건 아님민주당쪽 스피커들 대부분이 이준석이 당대표되면 중도표 청년표 싸움에서 민주당이 매우 불리해질거라고 위기감 가져야 한다 고 말함', '아프라삭스 생각 적으면 길어서 짧게 요약매운맛 논쟁 싸움 모드로 갈거고그거 할 사람은 친문쪽은 없다선비 st 들이라결국 이재명만 그 roll가능']"
34,환자,23,"['이재명 사이다 맛보고 싶다는 열망이 민주당 지지층 사이에도 넓게 퍼졌죠. 이낙연 류의 선비병 환자는 더 이상 보고 싶지 않네요.', '아놔환자와의 관계좋음여기서 빵 터지네요 우유하고 참기름하고 섞으면 어떻게 되게?답 엄마한테 혼남이정도 수준이네요', '요즘 항암치료가 예전보다 효과가 좋다 더군요.필요한 건 환자본인과 가족들의 의지력인것 같네요.힘내세요.']"
35,아쉽다,23,"['인연이 아니니 끊어지더라고요. 친구인 줄 알았으나 사실은 자기 아쉬울 때 이용만 하던 놈들.절친들은 계속 만나고 있으니 끊어진 인연은 다시 잇고 싶진 않습니다.', '전 아쉽다고 봅니다. 부작용이 있을 수 있지만 전국 규제를 해서 주택 부동산 시장에는 투기 자금이 돌지 못하게 해서 폭등한 만큼 뱉게 했어야 한다고 생각합니다.', '지지율 1위라서 몸 사리는 것인데 이럴 때 검찰 개혁의 상징인 조국을 존중하고 당대표의 비윤리적인 발언에 대해 한마디는 해야 대통령 감입니다.좀 아쉽군요.']"
36,틀리다,22,"['누가 그러더라쓸만한 사람은 이미 거대양당과 정의당 등등에 다 들어가 있고 그 주류에 합류 못 했던 찌끄레기 들만 짜장이 주위에 모일거라고 한마디 틀린데가 없네', '어그먼트 구마다 페이백 가 틀릴꺼예요 전 초창기때 한거라 지금룰은 정확히는 모르는 데. 사시는곳지역 카드받으시면되고 인천전역사용 가능합니다', '미국도 한 재벌해체여서 억까라고 반박 할수도 이재명이하려는 해체는 미국하고 상황도 다르고 방법도 틀려서 설명하기 같음이재명부터 해체시켜야']"
37,눈물,22,"['적절한 비유. 눈앞에 펼쳐진 꽃길을 두고 만신창이가 되는 길로 스스로 걸어간 그를 떠올리니 눈물이 나올 것 같네요 작성자 옳은갖음 20210602 2046', '어제 점심쯤에 맞고 아직도 갤갤 거립니다.ㅠㅠ지금 식은 땀과 눈물이 주르륵. 진통제 222 먹다가 좀 전에 1개 먹었네요', '좋은 글 잘읽었습니다. 촛불시민이 어깨걸고 나아가서 프로메테우스를 구해 옵니다.눈물이 납니다. 장관님 생각만 하면.']"
38,위기,22,"['살면서 누구나 위기 상황이 오게 마련인데 금수저는 이미 보험에 들어있다는 거. 그게 차이죠.제가 아는 여러 서울대 출신 흙수저들. 다들 어렵게들 살더군요.', '되면 진짜 엄청난 위기죠. 비주류인 저놈이 된다는 거자체가 수구꼴통 주류들마저될놈에 확실히 힘실어준다는 건데 이거만큼 위험한게 어딨을까요', '경기도가 보고드립니다. 제대로 알고 입털어라라는 말을 우아하게. 내년까지 위기를 잘 넘어 안착하길. 누구라도 민주정부 재집권 응원합니다']"
39,최악,21,"['민주당이 어떤 좋은 의미를 가지고 성명서를 내도 언론을 통해 왜곡될 걸 생각해야지요.그리고 송영길 대표의 부동산 정책은 정말 최악입니다. 작성자 바이폴러 20210602 17 10', '세상에 그런 나라가 있을까요.삶의 질이라는 게 개인편차가 큰것인데 누군가에게는 살기 좋아도 동시에 누군가는 최악일수 있는 건데요.다들 잘 살려고 노력은 하겠지만.', '정치인으로서의 능력이나 사상은 논외로 치고그간의 행적을 봤을 때 저 둘이 정치인이 아닌 일반인이었단 가정 하에 누가 더 인성 최악이었을 것 같음?']"
40,부족,21,"['클라시커님 2차부터 재난지원금을 손실보상차원으로 준거고 그게 부족하니까 손실보상지원금 법안마련도 하는 거지요', '이명박이 능력이 부족하진 않았죠.n무능한 놈보다 부패한 놈이 낫다. 는건 틀렸다고 검증된 이야기에요.', '전 비빌언덕이라고 합니다.그러다 하나 걸리면 자수성가했고 니들은 노력이 부족하다 하는 거죠.']"
41,불편,21,"['할매보쌈 ㅡㅡ 가성비라면 그냥 먹기 좀 불편한 음식이 나와도 된다는 건가.잡내가 어느 정도 날 수는 있지만 심하다는 건 제대로 조리가 안 되거나 사용하는 재료가 좋지 않다는 건데.', '저는 다음날 오후부터 근육통 무기력같은 게 오고 주사맞은팔은 올리기도 불편했는데 48시간 지나니까 컨디션도 팔도 어느 정도 괘안아졌어요.', 'intotheblue 혹시 불편하거나 아프시거나 뭐 이런 증상이 있으신가요.저희 아버님은 불편하거나 아프신데는 없다고 하시는데.']"
42,부담,19,"['한일관계 어짜피 좋지도 읺은거 질러도 아무런 부담이 없으니 맘편하게 발언했겠죠. 조그마한 부담이라고 갈 사안이 나오면 또 엄중하고 신중하게 입닫을테고요', '대선후보들의 부담을 덜어준 의미도 있다. 기자들이 대선후보들 개개인에게 입장을 강요할텐데 이제 당대표의견에 묻어가면 될테니 저는 이말이 공감되더군요.', '이재명도 차라리 지금 밝히는 게 낫지 않나 싶다. 어차피 대선후보된다면 집요하게 물고 늘어질건데 그땐 더 부담될걸?']"
43,비난,19,"['빵꾸뿡뿡 난 이재명 지사 비난 한 적 없는데.이낙연 의원 띄운 적도 없고.당신이나 다른 후보는 조롱하지 마세요.우연히 오늘 이재명 지사 페북글에 찬성의 댓글 달았는데.', '랴류 기자 회견 아닌걸로 압니다.국민 소통민심경청 한 내용 이야기하는 것이었죠.근데 그걸 사과라고 프레임을 사용했고 거기 속아 비난만 했던 사람이 있었을 뿐.', '기레기를 외치면서 민주당 비난 거리만 생기가 도는 사람들이 있는데.기레기의 제목 장사만 비난 할 거린가 싶기도 합니다.누가 기레기에게 자양분을 주는 지.']"
44,지우다,19,"['실시간 트윗 보고 빵터졌는데 위버스 팬덤 앱에서 어떤 팬이내일 버터 빌보드1위 뉴스영상 자료화면각이라는 글에뷔가 아하 라고 댓글 달고는겨터 영상 지워버렸어요', 'nexttrend .작년 왜놈국에선 급성폐렴으로 사망자가 엄청 늘었다는데 그건 싹 지우고 저것만 계산에 넣은 왜놈들 개꼼수 보소.', '말을 말라는 소린데 현실적으로 어렵죠.그레기가 물고 늘어지면서 질문하면?저런짓거리에 책임을 지우면 됩니다.']"
45,주작,18,"['돈 까먹은건 사실인 거 같은데 스토리 라인은 전형적인 디시놈들의 99 주작 냄새.그냥 딱 읽어보면 남자가 지어낸 얘기 라는 게 안보이나?', '주작에 한표 주담대를 받으려면 집주인 인감도장 등기권리증이 필요한데 저런 정신머리의 사람 앞으로 집 명의를 해놓지 않았을 듯.', '풉.17일에 글올리고 20일에 이혼하는 게 가능합니까?이런 주작에 낚인 분들은 주식판 도박판 포털뉴스는 들여다보지도 마세요']"
46,한계,18,"['그렇게 될까요? 전 안된다고 보고 있습니다.이재명이 용캐 친문과 비문 사이에서 줄타기를 해왔으나 경선이 다가오면 한계에 봉착하리라 봐요.너무 걱정안하셔도 될겁니다.', '구구절절 맞는 말인데 한쪽 귀 닫고 정치적 노림수를 가미하는 바람에 울화가 치밀었더랬네요.이게 인내심없는 저의 한계이고 저게 그들의 한계이려니 합니다.', '걍 토론하는 게 좋음 기본소득제를 몰라서 그러는 거일수 있음 재원엔 한계가 있다는 걸 알려주삼']"
