from,to,depth,documents
"이낙연
in community",예약,1,"['제가 5월 초에 대기 예약 걸어 놨는데 그때 대기순위 80명이었거든요저번주 연락와서 다음 주 월요일 맞기로 했습니다.이미 걸려있는 전화예약 먼저 처리하고 나머지 소화할듯 보이네요', '네 님글 백퍼 동의합니다.저도 2주전 동네병원 노쇼예약 올 오후 해피콜와서 접종했습니다.인근 병원에 순차적 저나해서 예약걸어놓는 것도 좋은 방법같습니다.', '잔여백신 올리면 전화가 너무 많이 와서 노쇼 예약하신 분들까지 차례가 안 돌아가기 때문에 미리 예약하신 분 전화를 드리는 겁니다.']"
이낙연,대표,2,"['이낙연 따위가 감히 추미애 전대표님과 같은 기사에 쓰여 있다는 것만으로도.토쏠림.감히.누가 보면 같은 결인 줄 알겠네.오바이트 나온다.', '이낙연 당대표 시절에 기재부반대를 이기고 보편복지 했다면 지금쯤 지금과 같은 지지율은 아니었을 텐데 참 안타깝습니다.', '이낙연을 이제라도 알아봤으니 다행입니다. 당대표를 안했다면 우리가 깜박 속을뻔 했어요']"
이낙연,장관,2,"['이낙연처럼 의리없는 것들은 상종하는 게 아니죠.조국장관 추장군 껀으로 의리없는 것들이 걸러지네요.전에 안철수 쓰레기분리수거 된거처럼 자연스레 노출되네요', '이낙연이 너는 8개월 동안 장관두명을 갈아 마셔 놓고 이제 와서 헛소리냐?자가 격리 전문가가 어디서 똥밟는 소리를 하고 있어?', '조국 전 장관 관련해선 스탠스가 왔다갔다 그냥 이낙연은 쓰레기 그 이상도 이하도 아닙니다.']"
이낙연,검찰,2,"['검찰개혁을 해야 저기에 가담한것들 싹 다 벌줄텐데.꼬리 자르기 하고 끝나지 않게 이낙연 전 총리님 잘 부탁합니다.', '검찰총장한동훈. 이재명 대세는 맞는데 이낙연도 아직 끝나진 않음', '이낙연 검찰의 소탕에 가까운 과잉 수사로 조국 가족 상처여권의 대권 주자인 이낙연 전 더불어민주당 대표는 31일 검찰의 거의 소탕에 가까운 과잉수사로 한 가정조국 전 법무부 장관이 입었던 상처에 대해 우리가 충분히 배려해야 한다고 생각한다 고 밝혔다. httpnews.v.daum.netv202105311307031482019년 10월 1일 이낙연 조국 수사 이례적으로 요란해. 과도하다는 느낌httpswww.google.ieampsm.ytn.co.krnews view.amp.php3fparam0101 201910010350578516 2019년 9월 27일 이낙연 여성 둘만 있는 집 11시간 압수수색 과도하다httpswww.upinews.krnewsviewupi201909 2700 25 2019년 10월 1일 이낙연 조국 검찰개혁의 적임자라 생각한다 httpswww.google.comampswww.news1.kramparticles3f3733619 2019년 9월 5일 이낙연 검찰 조국 수사에 영역 넘지 말라 비판 검찰. 정치하겠다는 식으로 덤비는 건 영역 넘는 것이다.httpscontent.v.daum.netv5d70c81f1c46710a5ab49dfb 이낙연의 윤석열 저격 잊을만 하면 경계 넘어 윤석열 저격한 이낙연 국민의 검찰? 개혁에 집단 저항 이낙연 윤석열의 5 18? 노무현 소탕한 검찰은 어찌 설명할 건가?이런 분이 검찰과 싸우는 분들이죠.문재인 조국 이낙연등.이런 분들이.']"
이낙연,이재명,2,"['그것 맞는데. 이낙연의 지지율은 친문 기반이었음. 온전한 자기 지지율이 아니었지. 그에 반해서 이재명 지지자는 이재명을 진짜 지지하는 것', '그냥 인심좋은 동네 아저씨라도 되지찢새끼는 그냥 한명의 인간으로서도 쓰레기새끼 아니냐나같으면 상종도 하기 싫을거 같은데 정치인으로서는 둘다 낙제니까 종합하면 결론은 이낙연이재명이네', '중요한 건 이재명지사님이 당내 경선 통과를xa0 장담 할 수 없을 겁니다. 저만해도 이낙연 전 총리님 지지합니다. 작성자 시간게임']"
조국,개혁,2,"['나는 조국에게 빚이 없다 했어요?와 미친.저는 검찰개혁을 바라는 사람이라면 모두 조국에게 빚을 지고 있다고 보는 데 낙엽씨는 검찰 개혁을 원하지 않는가보네요', '조국 가족이 100 깨끗하진 않지만 조국이 검찰개혁한다고 나대니까n검찰 기득권들이xa0 어디 죽어봐라xa0 하고 작정하고 조진건 맞다고 봅니다', '누가 들으면 조국이 죄도 없는데 억울하게 당하는 줄 알겠네 n이준석이 국힘 당대표 되서 개혁 외치고 민주당은 계속 조국수호 외치면 볼만 하겠네요.']"
백신,잔여,2,"['괜찮아요대구 젊은이들이 잔여백신 줍줍할겁니다.오늘 저희 직원 잔여백신 겟 해서 병원가니젊은이가 절반 이라더군요.60대들 계속 그렇게 살아주길 바랍니다.그덕에 저라도 빨리 백신 맞게', '잔여백신 접종자 6만명 이러니 하나도 없지 ㅠㅠ아놔 제발좀 맞아보자 백신 좀그나저나 지금 어딜가도 최고의 화제거리네요 잔여 백신무슨 허니버터칩 대유행 보는거 같음', '대구노인들 백신 맞으면 죽는줄 압니다. 노인 인구 줄이려는 정부꼼수라며 안맞는사람 많아요. 덕분에 저희사무실직원들 대부분 잔여백신 접종했어요.']"
민주당,지지,2,"['진주에서는 잃을 표가 없음국당 지지세가 강한 도시고저런곳의 민주당 지지자는 어떤 일에도 흔들림 없는 강성 지지도를 가짐', '승꽁이xa0경쟁이 있고 없고는 님 주관적 기준.xa0nn중도층은 외려 극단적인 변화를 싫어하죠xa0nn그리고 민주당 지지도 안 하면서 뭘 그리 걱정을 작성자 승꽁이', '풀실 저는 일단 정권재창출만 가능하다면 현재 민주당적을 가진 어떤 인사라도 적극 지지합니다.진짜 민주당원 누가되도 국짐보다 훨 나을테니까요.']"
민주당,주자,2,"['조국은 거르고 가야죠그 어떤 대선주자가 안고 가겠습니까 민주당 강성들 제외하면 국민들에게 조국은 이미지가 다 내로남불 이상한 애인디', '민주당 대권주자 중 조국 전장관을 옹호한 사람은 추미애님 유일.', '대선주자 좀 밀어줘라 민주당아']"
민주당,대선,2,"['민주당에서 대선후보 될 수가 없다는 걸뼈저리게 보여줘야 해요.그래서 민주당을 나가든가 정치판에서 사라지든가.그렇게 돼야죠.', '인생의낙이온다 저쪽도 22년 대선 지방선거 이기려면 분란 일으키면 않된다는 건 알고 있을테니민주당에게 유의미할 정도의 소란은 없을 것 이라고 봅니다.', '약 한 달 정도 컨벤션 태풍 강할걸로 예상되고 그간 민주당이 좀 약세일 텐데요또 대선 경선 달아오르고 후보 간 대결 구도 짜이면 달라질 겁니다.']"
민주당,제도,2,"['이낙연 더불어민주당 전 대표69가 27일 자서전 을 내고 대권 의지와 국가운영 비전을 밝혔다. httpnews.v.daum.netv2021052 7210851038자서전에는 삶에 대한 회고와 함께 정치 경제 외교 등 분야별 정책 비전이 담겼다. 신복지 가 대표적이다. 이 전 대표는 책에서 소득 주거 노동 교육 등에서 인간다움을 훼손하지 않고 회복할 수 있게 하는 기준을 제도로 확보하는 정책이 바로 신복지제도 라고 설명했다.', '이낙연 불평등 입시 언급 조국 비판 아냐mb때 도입서울 연합뉴스 김동호 기자 더불어민주당 대권주자인 이낙연 전 대표는 28일 조국 전 법무부 장관 딸의 입시비리 논란과 관련 이명박mb 정부 시대에 도입한 제도 자체가 불평등이라고 밝혔다. 이 전 대표httpsn.news.naver.comarticle001001242227 2', '부모 찬스로 논문저자 인턴 불공평 이낙연 조국 우회 비판 목소리 높여httpswww.seoul.co.krnewsnewsview.php?id20210528006031 이 전 대표는 대담집에서 논문의 제1저자 등재나 특정계층 학생만이 부모 찬스 를 이용해 인턴을 하는 조건은 입시제도 자체가 불공평한 것 이라고 했다. 이는 조국 사태 옹호에 대한 우회적 반성과 비판으로 해석됐다. 조국 전 법무부 장관의 부인 정경심 교수는 지난해 딸의 입시 비리 관련 혐의 등으로 1심에서 징역 4년에 벌금 5억원을 선고받았다. 오.웬일이래? 민주당에서도 드디어 희망이 좀 보이려나? 이낙연 부모찬스 비판 조국 얘기 아냐mb때 제도 지적한 것 중앙일보여권 대선주자인 이낙연 더불어민주당 전 대표가 28일 자신의 대담집 내용 중 대학 입시 제도의 불공평함을 지적한 부분이 조국 사태를 우회적으로 비판한 것 아니냐는 해석에 대해 부정했다. 이 전 대표는 이날 오전 kbs 라디오 최경영의 최강시사에서 입시 제도 자체가 불공평하다는 부분이 이른바 조국 사태를 우 부모찬스이낙연이낙연 부모찬스조국 얘기입시 제도httpsnews.joins.comarticle24068809 이낙연 조국 저서 출간가슴 아프고 미안하다 여권 대권 주자인 이낙연 전 더불어민주당 대표가 조국 전 법무장관 저서 출간 소식을 알리며 그를 향한 안타까운 심정을 공개적으로 내비쳤다. 이 전 대표는 조 전 장관이 신간 조국의 시간 발매 소식을 밝힌 트.httpswww.nocutnews.co.krnews5560740 your browser does not support the video tag. 어림도 없지 이명박근혜탓이다']"
접종,병원,2,"['네 님글 백퍼 동의합니다.저도 2주전 동네병원 노쇼예약 올 오후 해피콜와서 접종했습니다.인근 병원에 순차적 저나해서 예약걸어놓는 것도 좋은 방법같습니다.', '나의우상손장군 그러게 말입니다.참튼x 병원은 장사가 잘 되는 병원이라서 아마 백신접종 자체가 귀찮은듯하네요', '병원에 전화로 알아보는 게 빠르더라구요 저는 그래서 지금 맞으려고 병원 와서 접종하려고 대기중입니다']"
모르다,대통령,2,"['홍카짜요홍찍짜요 본인은 대통령 된다고 생각하십니까? 당황 그건 모르죠 으. 누가 그랬지요? 졍치는 으. 섕물이다', '이 초딩보다 못한 판단력에 의리라곤 눈꼽만큼도 없는 503 변기 뚜껑 같은 놈들이 정권을 개누리당에 자꾸 밀어주려고 하고 있습니다.어느 회원님의 명댓글 처럼 닥치고 가만히 있는 게 그렇게도 힘든걸까요?문대통령님 덕분에 대한민국 역사에서 두 번 다시 없을 빛나는 개혁을 제 인생에서 보는구나 싶었는데 적폐 국암당도 아니고 민주당이 연속으로 엿을 먹일줄 몰랐습니다.', 'thesoulcages님 맞습니다. 이런 시행령을 제정하지 않으면 우리 문재인 대통령님께 비난을 돌리려고 하는 것인지지가 대통령이 되고 나서 하겠다는 엄중한 헛소리인지는 모르겠지만 뭐든 개소리죠 .']"
감사,정보,2,"['문과라서 원리는 모르지만. 유익한 정보 감사드립니다', 'goetia 정보 감사합니다', '신청했습니다. 정보 감사해요']"
감사,대한민국,2,"['집단 지성의힘 진심 대한민국에서 태어나 감사할 뿐울엄마 아빠여서 늘 부모님께 감사했는데 인제 태어난 조국이 이리 뿌듯할줄이야', '이런 분이 계셨다는 게 얼마나 감사하고 또 감사한 일인지. 어둠의 시대를 넘어 오늘의 대한민국을 만든 진정한 애국자', '정부24 에서 주민등록등본이며 대학 졸업증명서 등등 집에 앉아 출력하다니. 정말 편리한 대한민국에서 살고 있음을 두 대통령님께 감사드립니다.']"
감사,댓글,2,"['0진눈깨비0 댓글 감사합니다 알고는 있는데요.궁금해서요', '묵직한불 아 병원갈 정도는 아닌가보네요 댓글 감사합니다', '내일 전화돌려 봐야겠네요 댓글감사드립니다']"
감사,딴지,2,"['딴지비선실세남편 감사합니다.', '딴지비선실세남편 감사합니다', '꿀꿀꿀딴지 네 감사합니다']"
전화,대기,2,"['제가 5월 초에 대기 예약 걸어 놨는데 그때 대기순위 80명이었거든요저번주 연락와서 다음 주 월요일 맞기로 했습니다.이미 걸려있는 전화예약 먼저 처리하고 나머지 소화할듯 보이네요', '저는 일주일 전에 신랑이 빨리 맞고 싶다고 해서 동네병원에 전화 다 돌려서 대기명단에 올려났더니 그저께 전화와서 오늘 신랑 맞았어요', 'skypen 병원에서 일하시는 분들이 그러는데 전화대기자들이 더 편한가봐요.전화로 문의도 한번 해보세요']"
나라,미국,2,"['저런놈들이 진짜 나쁜 놈들임.우리나라 국민들은 미국과 같이 해야 마음의 편안함을 느끼죠.이간질 하고 지지율 떨어뜨리게 할려는 놈들임.입만 나불나불', '까롤 선진국중에 수도 집값이 싼 나라가 있어유? 영국을 봐도 장난 아니고 미국은 뭐 말할거도 없고유 어떤 나라도 잡은 나라를 못 봤는데 어느나라도 못 하는데 그걸 우리나라 민주당만 책임지라니 웃기는거쥬', '그러니깐 외국처럼 엄청난 확산이 없는 거죠. 수학모델링으로 예측해보면 진짜 베스트 오브 베스트 케이스로 잘 막고 있는 거랍니다.그러니 미국 영국 독일 같은 나라에서 좀 배웠다 는 애들이 입을 쩍 벌리고 놀라 자빠지고 있는 거.']"
나라,사건,2,"['벨기에 대사 사건도 우리가 진짜 힘 없고 그런 나라였다면 대꾸도 안했을겁니다벨기에가 1960년대까지 흑인을 우리?에 가두고 동물원 구경 했던 나라입니다', '울나라 건국이래 그 무수한 검찰의 조작 사건들을 모르니. 역사를 제대로 가르치지 않으면 그렇게 되는 거죠. 특히 근현대사', '이재명을 떠나서 김용민을 떠나서 이석기 사건은 다시 재조명될 필요가 있는 사건임.n님이 국짐당이 아니라면 박그네 팬이 아니라면xa0n나라가 무엇인가를 조금이라도 생각할 줄 아는 사람이라면 다시 생각해봐야 할 사건임.nxa0nn이 사건에 검찰이 반드시 입증해야 할 의무 있는 2가지가 쏙 빠져 있음.n구체적 무기확보 및 계획 실행의지 여부와 북한과의 직접적 연계성 여부.n이 핵심2가지를 검찰이 반드시 입증해야 할 의무있음에도 검찰은 끝내 입증못한 사건.n이 사건 언젠가 재심통해 뒤짚어질거라 보고 있음n지금 당장은 재심 통해 엎어지지 않는다 해도 언젠가 이거 엎어지게 되있음.n그 때 즈음 후폭풍으로 배상금 같은거 물릴때 언론들이 얼마나 개거품 물지.nxa0n5월 10일과 12일의 강연회의 개최 배경과 동기 실제 있었던 발언 내용과 그 취지를 모두 검토해 보아도 내란 음모 선동의 구성요건에 해당하는 목적과 인식 행위가 없었음이 명백하다.xa0n나아가 5월 12일 이후에도 내란음모를 준비하거나 실행할 어떤 움직임도 없었다.xa0n따라서 피고인들에 대한 내란음모 선동의 공소사실은 모두 무죄이다.nn한홍구는 한국 현대사에서 내란 사건 이라는 것이 어떤 식으로 조작되고 정치적으로 이용되어 왔는지 실례를 들어가며 조목조목 설명했다.xa0n그는 한국사에서 5 16쿠데타나 광주항쟁 무력진압과 12 1 2군사반란 같은 불법적인 과정 일종의 내란을 통해서 정권을 쥔 자들이 자기의 권력을 유지하기 위해서 무고한 시민들 특히 민주화운동을 하는 사람들을 내란죄로 거는 역사가 끊임없이 반복되어 왔음을 지적했다.xa0n한홍구는 이석기 내란음모 사건 역시 그와 같은 맥락에서 봐야 한다 고 증언했다.nn내란음모와 내란선동은 모두 4개의 기둥에 의해 유지될 수 있었다.xa0n4개의 기둥은 첫째 ro라는 지하혁명조직 둘째 사전 준비회의 셋째 전쟁이 임박한 시기이거나 혁명의 결정적 시기 넷째 제안과 수락이라는 합의이다.xa0n그러나 재판부는 이 네 가지를 모두 부정했다.xa0nro라는 지하혁명조직이 존재했다는 증거가 없다xa0n사전 준비 행위가 있다고 볼 수 없다xa0n혁명의 결정적 시기나 전쟁이 당장 임박한 시기였다는 것은 인정하지 않는다는 취지의 판결은 내란음모와 내란선동을 떠받치고 있던 4개의 기둥을 다 부정한 것이다.xa0n그럼에도 내란 선동을 유지한 이유에 대해 우리는 법리적으로 인정하지 못하고 있다.xa0n다만 현 시기에 재판부가 느꼈을 정치적 중압갑의 표현이라고 이해한다. 김칠준 변호사xa0nn최근 몇 년간 제게 가장 충격적인 사건 중 하나는 속칭 이석기 사건 이었습니다.xa0n지금 이석기 전 의원과 그 동료의 옥사에 대해 여론이 비교적 잠잠하고 무관심한 것은 실로 놀랍고 경악스러운 일입니다.xa0n이석기와 그 동료들이 감옥에 있다는 것은 자유민주주의의 기초적 원칙의 유린이며 기초적 인권의 유린입니다.xa0n그들이 감옥에 있는 이상 우리는 대한민국을 자유민주주의 국갗라고 지칭할 권리도 없습니다. 박노자xa0n문영심 이카로스의xa0 감옥']"
