from,to,depth,documents
민주당,사과,2,"['뭔 사과를 2년에 걸쳐 계속 하고 자빠지는지 알 수가 없음그냥 조장관님과 관련된 말만 나오면 조건반사적 사과만 하고 있으니 미칠 노릇임디질때까지 사과만 하다 디져라 민주당은', '가우쵸딩요 민주당이 멀 잘못했는대요? 사과안하면 오만한 민주당 이라고 도배 틀텐데.민주당에선 조국이름만 꺼내고. 원론적인 이야기만 해서. 일부로 프렘 짠거 같은데.', '중도층은 깊게 생각안합니다.사과하고 반성한다는 신문 제목만 보고 민주당이 잘못했다고 생각할 겁니다.딴거 없어요 거칠게 밀어부쳐야합니다.그래야 증도층도 따라옵니다.']"
민주당,언론,2,"['기레기들한테 그렇게 당하고도 계속 기레기들한테먹잇감 던져주고 있는 민주당이 언론에 놀아나고 있는 거죠.민주당의 요즘 행보 과연 누가 칭찬할까요?', '민주당이 어떤 좋은 의미를 가지고 성명서를 내도 언론을 통해 왜곡될 걸 생각해야지요.그리고 송영길 대표의 부동산 정책은 정말 최악입니다. 작성자 바이폴러 20210602 17 10', '이재명은 민주당 경선 통과 못할거라 하던데 언론은 이재명 뭐하러 자꾸 비교할까요.?nxa0n문통 지지자들 조차 이재명 나오면 윤석열 찍겠다는 사람들인데']"
조국,장관,2,"['문재인 대통령과 조국장관 그리고 추미애 장관을 희생양삼아서야당 구케의원을 하고 더 나아가서는 내각제 개헌까지 해먹으려는 시나리오를 쓰는 새끼가 있다면 똥물에 튀겨죽여야함.', '조국장관의 맘을 내가 단언 할 수는 없지만 최동석씨는 자신의 sns 가 조국장관에게 도움이 될지 부터 생각해보고 나대길.', '딱 맞는 말씀입니다. 도대체 시간이 남아도나 왜 아무도 관심도 갖지 않는 미친짓을 하는 건가요?일이나 좀 찾아서 하지누가 사과하라고 했나요 진짜? 사과를 받아도 조국장관이 받아야지']"
모르다,검찰,2,"['조 장관님이 뭘 잘못했는지?개같은 검찰과 싸울때 지들은 어디서 뭘 했는지?난 몰라라 관심도 두지 않았던 것에 조장관님한테 사과해야 하는 것 아닌가요?', '처럼회 모임이 이재명 쪽에 줄서기 시작했다 이재명 성향상 당선되면 뭔 개짓거리 할지 모름 검찰 아예 해체하는 것도 꿈은 아닐듯 라인업 보이냐 레전드임', '뭘 버려요검찰이 토왜 거물 정치인은 다 면죄부 수사 하는 거 몰라요.']"
모르다,얘기,2,"['비를맞다 그런 자리에서 하나마나한 조국 얘기를 왜 꺼내죠그런다고 그 문제가 정리 됩니까 그런 얘기 꺼내면 기레기들이 어떤 기사 낼지 몰라요?', '진짜 이렇게 재고가 개작살날줄은 몰랐겠죠 한길사 대표님이 어제 빨간아재 채널에서 얘기하신거들어보니 이제 물량 수급은 큰문제 없을 거라고 합디다', '토리토리 농구쪽은 저도 잘 모르는데 주변에 들리는 얘기론 기존 체육관에서 하다간 또다시 야반도주 하고 싶을꺼란 야그가 나오더군요']"
모르다,사격,2,"['이건 또 뭔 개소리인가? 본문 내용에 달린 댓글에 대해서 쓴 말입니다 훈련지역을 미리 고지했더라도 모르고 들어왔던 알고 들어왔던 간에 민간인 배가 있으면 사격 훈련을 멈춰야 합니다.훈련지역 선포 후 사격 훈련 전에 해당 수역에 항행하는 배가 있는지 확인하고 사격을 해야 합니다. 이건 확인도 않고 포를 쐈다는 말인데 이거야말로 중대한 절차 위반입니다. 항행 금지 위반 여객선이 있으면 해경에 연락해서 법적으로 책임을 지게해야지 그냥 포를 쐈다면 그야말로 미친 짓입니다. 기사의 문제 제기는 정당하다고 생각합니다. 작성자 고등어 20210602 1605', '창밖에야구장이 님 .1 말려도 도토리 줍는다고 올라가는 몰지각한 사람이 꼭 있습니다. 그런 사람이 있으면 사법권이 있는 경찰군경찰을 불러 연행한 뒤에 사격 훈련을 합니다. 도토리 줍겠다 고 올라가는 사람이 있는데 난 분명히 사격한다 고 이야기했다 하고 정말로 사격을 하면 살인입니다.2 승객은 일차적으로 배를 운행하는 사람들 책임이 아닌가요?라고 하셨는데요. 도대체 무슨 말씀이신지 모르겠습니다.', '예전에 해군 함정을 타면서 사격훈련했던 경험을 빌어 말씀드려봅니다. 1. 해군 함포는 직사포이다. 곡사포 방식이 아니다. 해군의 경우 실제 전투에서는 대부분 미사일이나 어뢰 공격으로 전투를 치릅니다. 함포를 실제로 사용하는 경우는 많지 않습니다. 북한과 전투할 때나 사용하겠네요. 2. 함포 사격 연습은 직사포 방식이기 때문에 대부분 육안으로 탄착지점이 바로 확인됩니다.미사일 사격이 아닌 이상 함포를 직사포 방식으로 발사하므로 비교적 근거리에 가상타겟을 두고 사격연습을 합니다. 당연히 탄착지점에 눈에 보입니다.보통 함정이 사격훈련을 할 때는 주로 훈련하는 구역이 있습니다. 사격훈련을 할 때는 타겟을 끌어주는 함정이 있습니다. 함미에 호줄을 길게 늘어뜨려 일정한 거리를 두고 타겟을 예인합니다. 그러면 사격훈련함이 타겟 예인함정과 합을 맞춰서 사격을 하게 됩니다. 이건 이동용 타겟의 경우에 해당되구요. 이 경우 당연히 주변에 일반 어선이나 여객선이 없는 곳에서 진행합니다. 그런데 이번 뉴스에 나온 함정은 아직 해군에 인도되기 전에 시운전을 하면서 사격훈련을 한 경우입니다. 이런 경우는 정확히 어떻게 포사격 시험을 하는 지 모르겠네요. 아마도 안전한 곳으로 이동해서 하지 않고 여객선이 다니는 항로 상에서 시험을 한 것이 잘못이 아닌가 싶습니다. 아무리 사전에 알려준다고 해도 포사격 연습을 할 장소가 있고 하지 말아야 할 장소가 있을 것입니다. 육군으로 친다면 고정된 안전한 장소에 사격장이 있는 것과 비슷할 겁니다. 다른 이유로는 해당 여객선이 항로를 이탈했을 수도 있는데 이건 경우의 수가 약하네요. 주로 다니던 항로가 있는데 굳이 더 위험한 항로를 선택했을리는 만무합니다. 어쨌거나 안전한 장소던지 아니던지 최종적으로 포사격을 할 때는 바다의 여건상 육안으로 보이는 곳에 포탄이 떨어지게 됩니다. 해상에서는 날씨가 좋으면 대략 10마일 정도가 육안으로 보입니다. 함포의 대부분은 육안으로 포탄이 떨어지는 지점을 확인 가능합니다. 탄착지점이 육안으로 보이는 이유는 함포는 대부분 직사포 방식입니다. 해군 함정끼리 사격을 하면 대부분 직사포로 전투를 치르게 되죠. 그러므로 사격 이전에 탄착지점에 위험한 것들이 없는지 육안으로 확인이 가능합니다. 그런데 여객선 주변에 포탄이 떨어진 것은 포사격을 한 측의 잘못일 가능성이 높아 보이네요. 군제대를 한 지 너무 오래되어서 현재는 어떨 지 모르겠습니다.저의 경험을 근거로 써봤습니다. 작성자 미친토끼 20210602 1908']"
모르다,지역,2,"['파비스님 아뇨. 저는 뭘 어떻게 해야 한다 고 말한 적이 없습니다. 단지 저는 왜 지역화폐가 안 된다 고 말하는지 모르겠다 고 했을 뿐이죠. 왜곡은 하지 말아주셨으면 좋겠네요.', '어그먼트 구마다 페이백 가 틀릴꺼예요 전 초창기때 한거라 지금룰은 정확히는 모르는 데. 사시는곳지역 카드받으시면되고 인천전역사용 가능합니다', '뒤로뛰어라 조경태 만큼 지역구 탄탄 한지는 모르겠네요']"
대선,지지율,2,"['이거 판넬로 들고 대선 토론에서 보여주면 그냥 2030대 남성은 이재앙 지지율 아작남', '뭐 그래도 대선 출마했으니 한자리수라도 지지율 올려서선대위원 맡아주길 응원합니다.', '와. 이런 사람이 대선주자가 가능한 나라 라고?뭐라고? 지지율 2위??']"
대선,주자,2,"['이 메시지는 바로 어제 5월 27일날 정세균 전 총리가 이야기 한 내용이잖아? 뭐여. 보좌진이나 참모들은 다른 대선주자 메시지 나오는거 모니터 안하남???', 'httpsm.hankookilbo.comnewsreada2021060213110002964이번엔 전국민가야죠.대선주자가 힘을 실어주니 좋네요', '조국은 거르고 가야죠그 어떤 대선주자가 안고 가겠습니까 민주당 강성들 제외하면 국민들에게 조국은 이미지가 다 내로남불 이상한 애인디']"
대선,이준석,2,"['아무리 그래도 10 20남자들 사이에선 이준석 하태경이재명이기 때문에 하 준이 찢하고 대립하면 하 준 쪽에 붙을거임대선 정국에서 이준석이 이재명 페미이슈물면 금방 나락일 것', '저 이준석 코인 타려는거보소정치력 냄새맡는건 1티어네 진짜국힘 틀딱 중진이 저거 보고 정치력 반만 배워와도다음 대선 대승한다 걍 제발 대선 전에 대깨문이랑 붙어서 자멸해라', '유일신메시화이팅 나도 여기 이재명 이상하게 과소평가 하는 것 같다 이준석 윤석열 투톱체제 되면 대선 승률 55 정도로 생각하고둘중 하나라도 나가리 되면 걍 이재명 필승이라봄']"
대선,조사,2,"['하나 둘셋넷님 청렴이 밥먹여주는 줄 알았는데 아니더라구요. 윤석열이 대선후로 여론조사에서 1위를 달리는 것을 보면 국민들도 가치관이 바뀐것 같습니다.', '스카이데일리 이재명의 경기도빈부격차 커지고 일자리 줄고 곳간은 텅텅스카이데일리 여권 유력 대선주자인 이재명 경기도지사의 지지율이 도약을 거듭하고 있다. 각종 대선 여론조사에서 이 지사는 윤석열 전 검찰총장과 함께 12위를 다투고 있다 상세사항 중앙선거여론조사심의위원회 홈페이지 참조.httpswww.skyedaily.comnewsnews view.html?id131952 전 도민 재난지원금 뿌린 경기도 양극화 해소 자화자찬 .통계청 등은 경기 악확1300만 경기도민 빈부격차 심각. 서민 앞세운 포퓰리즘은 전형적인 매표행위악화되는 경기도 재정자립도도 문제2018년 54 에서 지난해 51.2로 급락경기도의 빚잔치도 도마위 경기도는 올해 1월 도의회 기획재정위원회 회의헤서 12차 재난기본소득 2조 7000억원의 상환 기간을 2029년으로 보고했다가 2035년으로 늦췄다. 미래 세대가 낸 혈세로 14년에 걸쳐 빚을 갚아 나간다는 의미다', '이재명이 검증된게 뭐가 있죠? 이미 공격당하기 딱좋은 전과4범이력에 형수 욕설이 있고 근래 재판은 무죄선고를 받았다 지만 도덕성 검증이 끝났나요? 대선판에서는 처마 안경 의자로도 물고 늘어지는판에 재판과정에서 반인륜적인 친형 강제입원 시도했던거 사실로 드러났고 혜경궁 김씨건 아직 미결에 지금 권익위가 인사부정 여부 조사 중이고 아직 검찰 단계에 고발 계류중인 사건이 더러 있는데요?n검증이 되긴했죠 절대 대선후보가 될 수 없는 인물로']"
대통령,문재인,2,"['바이든의 부탁을 들어주시는 지구 대통령 문재인.폭 넓은 외교 .대통령님 임기중에 남과 북이 함께 웃을 수 있는 날이 오길.기원합니다.', '집행문 쥐새끼는 죽여야 하는 것 당연하구요그런데 제목에서 언급된 대통령은 문재인 대통령이고요국회의원은 최강욱 의원입니다.', 'digital nxa0그럼 박근혜가 콘크리트가 생긴 이유는요? 님 생각에 박근혜는 이명박보다 깨끗했습니까? 콘크리트 지지층이 가장 두터운 두 대통령이 박근혜 문재인인데요.']"
윤석열,여론,2,"['아 됐고 문재인2 이낙연이 안 될거같으니까n윤석열이라도 막아야겠다n마음에 안들지만 이재명으로 여론만들자 뭐 그건가요???n . 갑자기 이재명 언급이 늘었네n불안한가봐요', '하나 둘셋넷님 청렴이 밥먹여주는 줄 알았는데 아니더라구요. 윤석열이 대선후로 여론조사에서 1위를 달리는 것을 보면 국민들도 가치관이 바뀐것 같습니다.', '윤석열과xa0 조국이나n윤석열과 추다르크xa0 여론조사가xa0 낫죠.n이재명이라니']"
윤석열,총장,2,"['내가 이준석이다 너 윤석열 검찰총장 되고 지방순회 할때 영상 못받어??여성은 약자고 우리 검사가 더욱 더 각별히 신경써야 한다 전형적인 여성피해자 마인드 던데?', '스카이데일리 이재명의 경기도빈부격차 커지고 일자리 줄고 곳간은 텅텅스카이데일리 여권 유력 대선주자인 이재명 경기도지사의 지지율이 도약을 거듭하고 있다. 각종 대선 여론조사에서 이 지사는 윤석열 전 검찰총장과 함께 12위를 다투고 있다 상세사항 중앙선거여론조사심의위원회 홈페이지 참조.httpswww.skyedaily.comnewsnews view.html?id131952 전 도민 재난지원금 뿌린 경기도 양극화 해소 자화자찬 .통계청 등은 경기 악확1300만 경기도민 빈부격차 심각. 서민 앞세운 포퓰리즘은 전형적인 매표행위악화되는 경기도 재정자립도도 문제2018년 54 에서 지난해 51.2로 급락경기도의 빚잔치도 도마위 경기도는 올해 1월 도의회 기획재정위원회 회의헤서 12차 재난기본소득 2조 7000억원의 상환 기간을 2029년으로 보고했다가 2035년으로 늦췄다. 미래 세대가 낸 혈세로 14년에 걸쳐 빚을 갚아 나간다는 의미다', '윤석열 50.6 이재명 38.1 양자대결서 10p 이상 앞서 pnr리서치30일 한 여론조사 결과에서 차기 대선후보 적합도를 묻는 질문에 윤석열 전 검찰총장이 이재명 경기도지사를 10 포인트 가량 앞서는 것으로 조사됐다. 여론조사업체 pnr리서치가 머니투데이와 미래한국연구소 의뢰로 지난 2httpsn.news.naver.comarticle0250003105569']"
윤석열,지지,2,"['디어오마이걸 음. 일단 제 주변엔 이재명 지지하는 친구들은 많아도 윤석열은 이름만 아는경우가 많더라구요 물론 제 주변한정이지만.', '제발 윤석열 지지도는 계속 폭망하길 바랍니다. 될수 있을 때 까지 실컷 도파민 느끼시길 너 말야 짜장아', '님 장모관련 구형된거 보고 윤석열 지지철회하고 싶어짐? 객관적 입장에서 느낌 궁금하다']"
백신,접종,2,"['이미 백신 접종순서가 다 공표가 되었는데 뭐가 이러쿵 저러쿵인가요나라에서 연락와서 맞으라고 하면 그때 맞으면 되는 겁니다.너무 잔여백신 잔여백신 할 필요 없는데.', '백신은 접종했으니까요. 아직 백신 접종 받지 못한 사람들은 관리 가능한 수준이라고 판단했겠죠.', '물지 않아요 신청을 해야 접종이 가능한데 하지 않은거니소극적인 거부라고도 볼 수 있겄져뭐 근데 이렇게 잔여 백신 한정판 열풍이 뜨겁고 하니 신청 안한 사람도 하지 않을까 싶네요']"
백신,잔여,2,"['이미 백신 접종순서가 다 공표가 되었는데 뭐가 이러쿵 저러쿵인가요나라에서 연락와서 맞으라고 하면 그때 맞으면 되는 겁니다.너무 잔여백신 잔여백신 할 필요 없는데.', '우리 동넨 잔여백신 구경을 못하겠네요 전화로는 예약 걸어놨는데 그 순번 기다리느니 나이순으로 맞는 백신이 더 빠를것같아요동네성향이 의외긴 하네요', '물지 않아요 신청을 해야 접종이 가능한데 하지 않은거니소극적인 거부라고도 볼 수 있겄져뭐 근데 이렇게 잔여 백신 한정판 열풍이 뜨겁고 하니 신청 안한 사람도 하지 않을까 싶네요']"
대표,송영길,2,"['aosrla 그러게 저런 능력 없는 대표 선출되지 않게 더 노력하시지.송영길 대표에게 투표했다면 본인 바보 인증이요.송영길 대표에게 투표하지 않았다면 당신의 선택은 똥손일수도.', '민주당이 어떤 좋은 의미를 가지고 성명서를 내도 언론을 통해 왜곡될 걸 생각해야지요.그리고 송영길 대표의 부동산 정책은 정말 최악입니다. 작성자 바이폴러 20210602 17 10', '진짜. 한숨만 나오는 행보입니다 이나견은 대놓고 협치 협치 하더니 송영길은 또 조국사태를 사과하겠다니 참으로 씁쓸합니다. 어찌 당대표란 인간들이 하나같이 이 모냥인지']"
보이다,정부,2,"['정부에서는 수차례 정해진 원칙대로 순서대로 접종을 할 것이다 라고 강조하였고 지자체장은 대상이 아니라고 하였습니다.n그럼에도 불구하고 요청하셔서 접종하신 분들이 계신가 본데n이미 정부에서 정한 기조가 있는데 그것에 반해 별도로 요청을 하셔서 먼저 맞으신 분들에 비해서n그냥 가만히 자기 차례를 기다렸다고 해서 안좋게 보이시는건 색안경이 아닐까 합니다.n이재명은 깔것도 빨것도 많이 끼는 인물인데 빨든 까든 본인이 스스로 정당하게 하는 부분도 분명히 있겠지만 그 와중에 개인이 경계해야 할 몫은 바로 이렇게 중간에 끼는 색깔들이라고 생각합니다.', '시간게임xa0나이때문이 아니라 요청을 안했다는 주장에 대해 요청을 한 것과 안한 것의 차이에 대해 색안경을 낄 필요가 없다 라고 설명을 해 드린부분입니다. 수천 명을 만날 수도 있는 중요한 지사들을 대한민국 최고의 관리 기관에서 접종대상으로 제외를 시킨 부분이고 그냥 따랐을 뿐이라는 거죠. 개인이 거부했으면 논란일 수도 있으나 그냥 따른 것에 대해 논란을 키우고 싶다면 그만큼 관리 기관 즉 정부가 같이 엮어 들어갈 수 있는 부분도 있어서 누워서 침뱉기가 되는 형국으로 보입니다.', '정치인들은 말로만 하는 것 같은데 이지사는 행동으로 보여주네요.이재명 경기도지사가 1일 도쿄올림픽 조직위원회가 홈페이지 지도에 독도를 일본 영토처럼 표시한 것과 관련해 국제올림픽위원회ioc에 서한문을 보내 독도 표시가 삭제되도록 적극 조치를 취해 달라고 요청했다.이 지사는 토마스 바흐 ioc 위원장에게 보낸 서한문에서 대한민국 정부의 일원으로서 경기도는 영토주권과 자존 침해행위를 묵과할 수 없다 며 이미 국내에 올림픽 보이콧을 요구하는 여론이 일고 있다는 점도 심각하게 받아들여 ioc가 올림픽 정신에 위배되는 독도 표시를 삭제하도록 즉각 개입할 것을 요청한다 고 밝혔다.']"
보이다,상황,2,"['일본의 현 상황을 그대로 보여주네요', '아까도 밑에 어떤분이 써주셔서 저도 궁금하긴 한데 야권은 윤석열 말고는 경쟁력 있는 후보가 없는 상황이고 여권은 이재명 아니면 이낙연 인데 각종 여론조사 결과 발표를 보더라도 초반에 이낙연 대세론과 달리 현재는 이낙연 지지율 반등의 기미도 안보이고 더구나 연초에 이명박근혜 사면발언 등으로 인해서 친문으로부터 외면받는거도 있고요 여튼 모든 여론조사와 언론에서는 윤석열이재명 양강구도로 굳히는 느낌입니다. 이제 대선 2년 정도 남은 상황이면 제3의 후보를 기대해볼법도 하지만 지금은 대선 1년도 안남은 상황인데. 여권에서 이재명과 견줄만한 후보가 나올 수 있는지 궁금합니다. 친문에서 추미애조국김경수 이렇게 내세울순 있겠지만 이재명과 경선에서 붙어서 경쟁력이 있는지도 미지수고요. 그렇다고 아무런 이변 없이 이재명 지사가 여권 후보로 나오는 것도 그림이 안그려지긴하네요', '자유매국당xa0 과연 그럴까요?nn지금 중도들이 윤석렬을 지지하는 게 단순히 윤석렬이 생채기가 없어서 일까요?n아니오. 그냥 민주당이 싫어서에요.n이번에 오세훈 이나 박형준이 당선된게 걔네들이 인기가 많아서 인거 같아요?n아니오. 그냥 민주당이 싫어서에요.n반기문은 박근혜가 탄핵정국을 맞으면서 같이 몰락한 케이스지만 지금 상황은 그때와 완전히 다릅니다.n중도층 대부분이 민주당만 이길 수 있으면 국힘당의 누구든 뽑겠다는 게 지금의 여론입니다.n이재명은 그나마 민주당과 대립각을 세우는 모습을 보여줬으니 중도층 확장에 유리한 면이 있습니다만.n추미애나 이낙연으로는 민주당 콘크리트 지지대인 30대에 머무를테고 40조차 넘지 못할 겁니다.n마치 무상급식 반대한 오세훈이요? 풉. 이렇게 웃다가xa0 57나 먹고 당선된거 잊지마세요.']"
