,neg_words,count,documents
10,나쁘다,29,"['나쁜 놈들을 때려잡는?말도 참 어마무시하게 하네근데 웃기는건 걔가 바로 나쁜 놈 이거든', '세월은마냥흐른다 그러면 클릭을 하지 마세요.왜 굳이 클릭해서 들어와서는 본인 기분도 나빠지고퍼온사람 기분도 나빠지고 댓글본사람 기분도 나빠지게 만듭니까?', '저런놈들이 진짜 나쁜 놈들임.우리나라 국민들은 미국과 같이 해야 마음의 편안함을 느끼죠.이간질 하고 지지율 떨어뜨리게 할려는 놈들임.입만 나불나불']"
11,포기,28,"['평창올림픽때 우리는 독도 표기 포기했죠 근데 왜놈들 올림픽에선 독도를 지들 영토로 표기하는 걸 용납하고 참가한다? 오히려 이 문제가 이제사 이슈가 된게 어의 없는 문제입니다.', 'mrna방식이 새로운거라70도화이자 20도모더나 설비 유통.갖추려면 돈 더 많이 들고az는 전통방식이라 추가 투자는 불필요?게다가 이윤 포기?이렇게 알고 있는데 아닌가유?', 'redzone310 이낙연은 인제 뭔소릴해도 믿을 수 없구요정세균은.이제 와서 저러는거 진심이라고 못받아드리겠네요.그냥 나 아직 대통령되는 거 포기 안했다 라고 뿐이']"
12,버리다,27,"['집단면역이 앞당겨지면 경제가 빨리 살아나서 득이 되는데 설사 좃선일보 전략이 맞는다 쳐도 하늘은 문재인님을 버리지 않습니다. 종전선언이 기다리고 있걸랑', '조 장관님 ㅠㅠ우리는 당신을 절대 포기하지도 버리지도 않았습니다 우리가 조국입니다절대 좌절절망하지 마시고 끝까지 맞서 싸우셔서 명예를 되찾으셔야 합니다', '복이 있네요.어떤 우울증은 우울증이 있는 사람이 버림을 당하거나혹은 우울증 있는 사람이 나머지를 버리거나 하니저런 상황이 안생기거든요.']"
13,쓰레기,27,"['그냥 인심좋은 동네 아저씨라도 되지찢새끼는 그냥 한명의 인간으로서도 쓰레기새끼 아니냐나같으면 상종도 하기 싫을거 같은데 정치인으로서는 둘다 낙제니까 종합하면 결론은 이낙연이재명이네', '이낙연처럼 의리없는 것들은 상종하는 게 아니죠.조국장관 추장군 껀으로 의리없는 것들이 걸러지네요.전에 안철수 쓰레기분리수거 된거처럼 자연스레 노출되네요', '이 씨발롬들 혼돈의 구한말 때였으면 내가 가서 식칼로 대가리 뚜껑 다 따버리고 우동사리 꺼내서 뭉개버렸을텐데 개 씨발 국민의 짐 쓰레기들']"
14,심하다,27,"['저도 자다가 오한과 통증이 장난 아니었는데 24시간 지나니깐 그렇게까지 심한 통증은 없고 나른하고 팔 좀아프고 살짝열감 있어요. 오한 올때는 진짜 진짜 심한독감 걸린거 같았습니다', '그만큼 미디어와 가짜뉴스에 잘 휘말리는 동네라는 뜻이죠여기 아제에 대한 거부감 심해요 싸구려 백신이고 아제 맞으면 죽을수도 있다는 기레기발 뉴스 다 믿고 있어요', '사법부가 행정부의 권한에 너무 개입이 많고 심함.그냥 행정처리 할려면 법원에다 던져주고 해도 되나 안되나 판새한테 물어보고 결재 받아야 할 판.']"
15,망하다,26,"['이번생은망했어 .요즘 기자란 것들은 커피전문점에서 전화하고 인터넷 서칭해서 소설 씁니다.직접 가서 사진 찍을리가 없죠', '정부 코로나 추경 11조 할때 나라 망한닥 난리치더니서울시에서 17조 나눠준다니까 아닥하는 기레기들', '전 나베요. 어차피 저놈들 야당이라 시비거는거 말고 할일이 없잔아유.나베가 되면 확실히 망할듯요']"
16,죽이다,24,"['metalconcerto님 찢어죽여도 시원찮을 내부의 적. 반드시 박멸해야 할 프락치입니다. 무엇보다 검찰개혁 핵심 공수처장을 으로 임명하는데 일조한거. 민주당 개박살 낸거. 아.', 'neko07 28 시위진압을 경찰이 아니고 군인이 저렇게 하겠다는 건 다 쏴 죽이겠다는 얘기죠그럼에도 저기에 꽃병 하나 날라들면 아비규환되는데 아무리 생각해도 모르겠는 훈련', '개인적으로 성악설요. 세균들도. 내가 살기 힘들면 박테리오 톡신 분비해서 주변 박테리아들 죽여버립니다.머 물론 악을 악이라고 정의한 것도 인간들 이긴 하지만 요.']"
17,사라지다,23,"['기본소득이 중요한 게앞으로 자동화기기 때문에알바나 생산직같은 일자리가 많이 사라집니다.최저임금이고 나발이고 일자리 자체가 사라져요.이재명 지사의 저런 아젠다 선점을 아주 좋아요.', '단통법 개정되나 마나 지금 알뜰폰 중고조합이면 단통법 이전보다 더 유지비용이 싸고맛폰 초기처럼 신제품에 성능차이가 확연할 정도가 나지 않으니 기변욕구도 사라졌죠', '중국이 전세계 판데믹은 코로나 때문 이라는 소리하는 거같은 소리 하고 자빠졌네요 아.이낙연 기름장어 처럼 정치판애서 얼른 사라져야 할 텐데요']"
18,아쉽다,23,"['랜슬럿님 그쵸. 총리까지 참 이미지도 여론도 좋았는데 그리고 총선 압승할때만 해도 좋았는데 물론 총선은 해찬들이 다했지만. 그 이후 입법이든 각종 언행들이 참 많이 아쉽네요', '설마 중산층 기준을 내려서 맞추는 게 아니겠죠??nxa0n통상 사람들이 생각하는 중산층 기준이 통계에서 사용되는 기준보다 높은데 명확한 기준이 없는 게 좀 아쉽네요.', '저는 사인친필 가능할 때 남편에게 링크를 보냈는데남편이 교보문고에서 구매했더군요ㅠㅠㅠ. 넘나 아쉽 ㅠㅠ.']"
19,의심,23,"['사면 건들때 의심했는데 시간이 지날수록 정치에 찌든 놁은 탐욕쟁이 그이상도 아니더군요다음 대선후보로 기대 가득했었는데 기름장어와 다를게없네요', 'fh 석공 week도 wee 웃는모습 k 도 의심스럽네요wee매우작은. 웃는모습 k 작성자 번들라이프 20210528 2131', '장로교로치면 총신 장신 고신 대학원 출신 아닌데 . 목사 타이틀 가지고 있으면 . 좀 의심의 눈초리로 봅니다.']"
20,무섭다,22,"['전 국민 70 가 중산층이면 기준을 도대체 얼마나 낮추려고 그러는 건지 무섭습니다. 어차피 대통령 될일은 없으니 다행이지만 요.', '무서운 이야기네요. 장갑 끼고 안전하게 하셔야 합니다.강력하다는 건 사용시 문제가 되는 순간 큰사고가 되는 거죠.', '일단 생긴거랑 목소리가 중도보수적 친문의 절대적 지지 사면 발언 전의 이낙연이 대선 맞대결에서 더 무서웠을거같음']"
21,비싸다,22,"['담합을 강제하는 법인데 없애야 맞죠 미친놈들임. 직격탄 맞은게 적극 찬성했던 팬틱이랑 엘지. 다 같이 비싸게 사야되면 삼성이나 아이폰사지', '수리비 비싸서 제 아이패드도 저 상태 저대로 보관 중이에요. 아이가 패드 사달라고 하면 보여주면서 이거봐라하면서 놀리는데 이용중.', '국산고추가루 사실 미국산 고기 전 고기비린내나서 한우는 괜찮더라고요 동네정육점보단 비싸지만 믿을 수 있을거 같아서.']"
22,당하다,21,"['내년 대선에는 나온대요?복당 못 하면 안 나오거나 못 나오겠쥬?복당하면 더 힘들겠지만 대선에 나올 생각이면 외려 복당을 안 하는 게 나을 수도 있겠다 싶기도 하고', '누가 들으면 조국이 죄도 없는데 억울하게 당하는 줄 알겠네 n이준석이 국힘 당대표 되서 개혁 외치고 민주당은 계속 조국수호 외치면 볼만 하겠네요.', '복이 있네요.어떤 우울증은 우울증이 있는 사람이 버림을 당하거나혹은 우울증 있는 사람이 나머지를 버리거나 하니저런 상황이 안생기거든요.']"
23,무시,21,"['blur. 건물 올릴 정도면 재력 무시는 아닌데 다음곡 생각을 어떻게 하는지 궁금하네요저정도로 지원하는 거 보면 다음곡에 대한 엄청 확신에 차 있을거 같은 생각이 들긴 하네요', '리빙트리뷰널 이미지가 그렇다고요 걔들이 그렇게 생각하면 거기 맞춰야지무시하면 안 됩니다 그냥 그렇게 후보를 이미지화한다고요', '의사는 보수적으로 대처를 할 것이겠지만 무시할 순 없는 거라 내가 강하게 요구하는 거 아니면 따르는 수밖에 없을거 같네요.']"
24,눈물,21,"['전라도 사람들이 김대중 대통령 믿고 전두환 같은 새끼는 사람취급도 안했죠.그 때문에 수많은 분들이 희생되었고.ㅠㅠ 얼마나 가슴이 아프셨을지.에고 사진만 봐도 눈물이 나네요.ㅠㅠ', '삼다다수 음. 저 표현과 관련해서 이런 용례는 없습니다만 감사의 드립을 위해 한 번 해보겠습니다.무플방지에 앞장서 주시니 그 지대한 고마움에 눈물이 따룹니다. ㅠ.ㅠ', '오늘은 꼭 듣고만 싶어그대의 목소리나에게 다짐을 하며떨리는 수화기를 들고너를 사랑해눈물을 흘리며 말해도아무도 대답하지 않고야윈 두손에 외로운 동전 두개 뿐']"
25,약하다,19,"['비처럼음악처럼 12시간 경과 아직 통증 없습니다 . 낼 올려나. 빨리 왔으면 싶은데. 음. 현재 상태는 제가 맞았던 독감백신보다 약한것 같습니다.독감백신 세게 앓았던 사람입니다.', '코로나 균을 약하게 해서 주입한게 백신이라니 지금 그 반응이 환자들 겪는 증상을 수십배? 약하게 만들어서 항체 만드는 거다 생각해야쥬 조금만 참으면 될겁니다 힘내시길', '디젤 ut 한국에서 운전 좇같이 하든 사람도 캐나다 와서 운전하는 거 보면 엄청 모범운전결국은 운전면허 시험 법과 단속 벌금이 약해서 그런 거']"
26,상처,19,"['저쪽편의 공격은 사실 견딜만 할겁니다.예상했던 거니까.근데. 우리 쪽의 공격은 큰 상처가 됩니다.유시민 이사장님도 조국님도. 원순씨도. 다 경험 했던 일.민주당은 의리가 없습니다.', '아이가 심성이 참 곱고 이쁘네요. 너무 사랑스럽네요.아이 앞에선 싸우지 마세요. 아이들에게 가장 상처가 부모님의 싸움이래요', '애 혼나고 상처받았을 거 같은데.진짜 욕나오네요. 애들 상대로 몇만원 더 받아먹을라고.']"
27,안타깝다,18,"['안타깝지만 현정권민주당 콜라보의 결과죠대통령의 재밌는 이슈네요? 가 젊은층들에게 밈으로 유행되고 있고 정치인들 여성계의 꼰대질 급발진 결과저걸말해서 뭐합니까 바뀌질않는데', '나이 성별을 떠나 저런 사람이 최고위원을 했다니 안타까움을 떠나 분노를 느낍니다. 자화자찬이지만 제가 훨 뛰어납니다. 근거는 생략합니다.', '이낙연 당대표 시절에 기재부반대를 이기고 보편복지 했다면 지금쯤 지금과 같은 지지율은 아니었을 텐데 참 안타깝습니다.']"
28,부정,17,"['비행착각으로 추락하는 이유 중 하나죠. 기계를 믿어라라고 해도 순간적으로 기계가 오류난거면?? 이라는 생각으로 기계를 부정한다 고.그러다가 추락.', '정치적 부모를 부정하는 군요 nxa0n눈가리고 아웅하지 말고n탈당해서 창당하면 인정합니다', '미친놈들 부정적 인식을 누가 심었는데 다음 정권은 언론부터 작살내고 시작해야 됨']"
29,급하다,16,"['nxa0n이낙연전총리님 지지율 올라오니까n급하긴 한가보네nxa0n아무거나 들고와서 선동질 nxa0n기사는 좀 읽고 올려요n제목만 봐도 알것 같은데', '사진의추억 임아트 거래소에서 보자고 하는 걸 보면 택배거래는 아닌데급한일 생겼다 고 택배거래로 바꿀 수는 있겠네요', '잔여분 접종 시작 시점부터 변했죠접종자들 주변에 생기면서 맞는 것이 좋다는 여론으로 바뀌고 있죠 급한거죠']"
30,통증,15,"['저도 자다가 오한과 통증이 장난 아니었는데 24시간 지나니깐 그렇게까지 심한 통증은 없고 나른하고 팔 좀아프고 살짝열감 있어요. 오한 올때는 진짜 진짜 심한독감 걸린거 같았습니다', '비처럼음악처럼 12시간 경과 아직 통증 없습니다 . 낼 올려나. 빨리 왔으면 싶은데. 음. 현재 상태는 제가 맞았던 독감백신보다 약한것 같습니다.독감백신 세게 앓았던 사람입니다.', '저는 아내와 같이 접종했는데 아내는 첫날밤부터 통증이 오고.저는 둘째 날부터 반응이 오네요. 둘째 날도 방심하지 마셔용']"
31,몸살,15,"['47세어제 오후 430분 접종새벽 530분에 오한으로 잠을 깨서 타이레놀 복용괜찮은거 같아서 출근했다가 오후 3시에 조퇴했어요열은 안나고 오한과 몸살이 있네요', '저도 24시간이 다가오는 데.지금까지 멀쩡했는데 이제 좀 머리가 살살 아프려고 하네요. 살짝 몸살 기운도 느껴지는 것 같고.아. 저는 45.', '30대 후반입니다 곧 40어제 5시 경에 맞았는데 당일은 증상 없이 팔만 좀 뻐근 했는데 오늘 일어나 보니 몸살 감기 기운이 있네요']"
32,욕하다,15,"['도대체 대입제도가 문제가 있으면 그거 만든 사람을 욕해야지 자기가 할 수 있어서 한걸 가지고 이렇게까지 해야 하나요. 기본소득도 결국은 가야 할 길인데. 에혀.', '제게 국부는 김대중 선생님입니다.저 때는 어려서. 저 분 그리고 저 몰려든 분들이 왜 저러는지도 모르고 있었네요. 욕하디 않았으니 참 다행이었습니다.', 'b금도리 그게 힘드네요.어렸을 때 아버지가 어머니를 욕하고 때리는 모습을 많이봐서 그런가 난 결혼하면 애들앞에서 싸우지 말아야겠다고 생각해서요.']"
33,변태,14,"['인생 2막1장 하늘을 우러러 한점 부끄러움이 없는 변태입니다.', '변덕변태냐암 흠. 변태라는 단어에 진실이 묻어 나는군요. 합격', 'zerone 변태라고 모든 게 면책되는 이게 나란가요?']"
34,독감,13,"['비처럼음악처럼 12시간 경과 아직 통증 없습니다 . 낼 올려나. 빨리 왔으면 싶은데. 음. 현재 상태는 제가 맞았던 독감백신보다 약한것 같습니다.독감백신 세게 앓았던 사람입니다.', '저도 자다가 오한과 통증이 장난 아니었는데 24시간 지나니깐 그렇게까지 심한 통증은 없고 나른하고 팔 좀아프고 살짝열감 있어요. 오한 올때는 진짜 진짜 심한독감 걸린거 같았습니다', '부장공비 그리고 효과는 몇개월.가는 걸까요? 전국민 한턴씩 돌면 또 기간 상 맞아야 할 수도 있나요? 6개월 이란 말도 돌았었는데 약효가.독감주사도 1년 한번씩 맞으니까.']"
35,손해,13,"['책임이라는 놈이.돈빌려주면서 따면 달러 이자를 받으려고 했을꺼고.잃으면 원금회수.지가 하기에는 위험부담이 있으니까 밑에 직원 꼬셔서 손해 안보는 전략을 선택했네요.양아치네요.', '탐욕에 눈먼자들은 본인 이익에 가장 먼저 반응합니다.실컷 욕하지만 안맞으면 본인손해라는거 누구보다 잘알기때문에 절대 접종거부 안합니다.', '3년짼가? 매년 하고 있고요숙박업소 많아요 호텔 콘도 리조트 등 많습니다.안써도 손해볼것 없잖아요 무조건 신청하세요']"
36,부작용,12,"['심각한 부작용임에 틀림없습니다. ㅠwho 긴급제보 필요합니다.', '어느 분은 마구 식욕이 땡기는 부작용이 있었다고 하던데요', '부작용 지랄하더니 기회되니 먼저 가서 쳐 맞는거봐라']"
37,슬프다,12,"['기사 보고 바로 주문했는데 저는 몇 쇄 버전으로 받을지 궁금하네요 더 이상 현실 정치로 뛰어들지 않으면 본인과 가족을 지키기 어려운 현실이 참 슬픕니다', '와 진짜 어제 뉴스보고 저도 눈물이 나더라고요. 어떻게 그런 일이xa0 너무 분하고 슬픕니다.xa0n가해자 놈에게 천벌이 내리길 기원합니다.', '주목 받고 싶고 지금이 기회인걸로 생각했는데 책 나오고 스포트라이트가 다른쪽으로 가버려서 슬퍼지나 봅니다vollago']"
38,부끄럽다,12,"['민주당의 수박들은 조금도 부끄럽지 않습니다. 민주당을 까면 국짐당의 공천이 가까워집니다 국짐당 집권의 비결이. 배신자 내부총질러. 완장들을 항상 우대 영입하기 때문이 아닌지??', '군대에서 조직적으로 괴롭히고 은폐되는데 아무도 나서지 않는다는 게 부끄러운 일이에요군대가 인도같아요.못갈곳이 군대그러니 부모들이 항상 노심초사하는 곳', '총수감사 큰 도움은 아니고 그냥 손톱만큼도 안 되는 작은 도움정도 입니다.ㅠㅠ 그냥 마음만 보탰는데 언급이 되서 부끄럽네요']"
39,거르다,12,"['bts가 장사가 되니 bts로 코인만 빨려고 거짓 조작 영상을 유포하는 유튜버들도 꽤 많더군요. 일단 때문에 난리난 이런 제목의 영상들은 무조건 거릅니다.', '이낙연처럼 의리없는 것들은 상종하는 게 아니죠.조국장관 추장군 껀으로 의리없는 것들이 걸러지네요.전에 안철수 쓰레기분리수거 된거처럼 자연스레 노출되네요', '조국은 거르고 가야죠그 어떤 대선주자가 안고 가겠습니까 민주당 강성들 제외하면 국민들에게 조국은 이미지가 다 내로남불 이상한 애인디']"
40,분노,12,"['벨기에 국가 차원에서 이정도 성의를 보이는 것을 보니 우리나라의 국격이 얼마나 올라갔는지 실감하게 되네요.대사 부인을 향한 분노는 별개의 문제', '나이 성별을 떠나 저런 사람이 최고위원을 했다니 안타까움을 떠나 분노를 느낍니다. 자화자찬이지만 제가 훨 뛰어납니다. 근거는 생략합니다.', '윤짜장 감옥갈때 옆방에 드가야지. 혼자는 외롭잖아? 한동훈 그 넘 폰 언제 포렌식할지 분노감이 치솟네.']"
41,없애다,12,"['담합을 강제하는 법인데 없애야 맞죠 미친놈들임. 직격탄 맞은게 적극 찬성했던 팬틱이랑 엘지. 다 같이 비싸게 사야되면 삼성이나 아이폰사지', '안보리에서 만장일치로 결정하는 걸 없애고 다수결로 결정해야죠러시아 중국이 어깃장 놓으면 할 수 있는 게 없어요', '덤으로 주인 종업원 다 맞은 곳은 시간제한 없애면 더더욱 맞으려고 하겠죠.손님도 맞은 사람은 시간제한 없애고.']"
42,호구,12,"['호의호의하다호구 어제 기사보고 전화했었는데 오늘은 어떻게 바뀌었을지는 모르겠네요헛걸음 하기 싫어서 먼저 삼성전자 서비스 대표번호로 전화해본거라서요', '호의호의하다호구 저정도 체력은 솔직히 길러야죠.남녀 한계치를 뛰어넘을 정도의 체력을 요구하지는 않는거 같은데요', '호의호의하다호구 지금 정품도 23만원까지 구매가 가능해서요. 130달러를 위해 5개월 참는것도 귀찮아서요 ㅠㅠ']"
43,가짜,11,"['정부와 언론 미디어의 가짜 뉴스로 한없이 자위를 하니코로나 검사도 1일 최고 5만회로 제한 하는데 10의 양성이 나오는데 그 숫자만 가지고 코로나 관리 모범국으로 자위 하는 나라', '그만큼 미디어와 가짜뉴스에 잘 휘말리는 동네라는 뜻이죠여기 아제에 대한 거부감 심해요 싸구려 백신이고 아제 맞으면 죽을수도 있다는 기레기발 뉴스 다 믿고 있어요', '좋은 뉴스는 보도를 하지 않고가짜 뉴스만 생산하니언론이 언론이 아닌거죠.자본이나 기득권의 스피커 일 뿐 역사적 책임을 져야 할 것입니다']"
44,귀찮다,11,"['고야드 정품23만원 구매 가능하면 참을 것도 없네요 최저가 수준인데아. 스톡웰스탠모어인줄귀찮으면 사셔야죠 배송만 늦출뿐', '호의호의하다호구 지금 정품도 23만원까지 구매가 가능해서요. 130달러를 위해 5개월 참는것도 귀찮아서요 ㅠㅠ', '나의우상손장군 그러게 말입니다.참튼x 병원은 장사가 잘 되는 병원이라서 아마 백신접종 자체가 귀찮은듯하네요']"
45,승리,10,"['승리는 못해도 민주당 정신은 지켜낼 수 있는 분입니다. nxa0민주당의 가치를 훼손하면서 까지 정권을 창출해야 한다면 분당하고 새로운 정당을 만드는 게 맞는 겁니다.', '냇시조니 우리는 미얀마의 민주주의를 지지합니다.미얀마의 봄을 응원합니다. victory to the people of burma 미얀마 국민에게 승리를', '미얀마 연방 정부 성공한다면 한국 못지 않는 민주주의 국가가 탄생하겠네요. 한국과 최우방이 될 가능성이 있는 나라 미얀마 반드시 승리하기를 바랍니다.']"
46,패배,10,"['선거 패배는 엄중이가 개혁안해서. 글고 선거 패배책임지고 찌그러져 있어. 엄중이 대표 시절패했지 . 이해찬대표때는 대승했어', '이낙연 저 화상은 선별 하느냐 시간걸려 비용 더들어 와중에 아슬하게 못받는 사람들 원성 생겨.보궐선거 패배하게 만들고 개혁 동력도 상실하게 만들어 놓고 아직도 정신 못차렸네요.', '추미애는 조국 비난한 적도 없고 오히려 선거 패배의 원인으로 조국과 함께 비난받은 사람인데 왜 저쪽에 끼어 넣은 건지 모르겠네요.']"
47,싸움,10,"['영천호랭이 그러게나 말이에요. 저도 부모님싸움에 트라우마가 남아 있어서 싸우고 나서 걱정이 컷는데 한편으로 대견하고 막 그렇습니다.', '5년만 버티면 이기는 싸움이었는제 그걸 못이겨서 헛짓거리 해버린 결과죠. 집값은 이제 다음 정부로 넘어갔고 더욱 잡기 힘들어졌음.', '아이가 심성이 참 곱고 이쁘네요. 너무 사랑스럽네요.아이 앞에선 싸우지 마세요. 아이들에게 가장 상처가 부모님의 싸움이래요']"
48,바보,10,"['아픈데 참으면서 진통제 안먹는 사람들이 뭔가 제일 바보 같아요. 머리좋은 사람들이 아프면 참지말고 먹으라고 고생고생해서 만든걸 왜 안먹고 고생을 사서 하는 건지. ㅜㅜ', '문재앙 지지율 떡락전만 해도 대선주자로 나왔던 사람이 왜 자가격리를 위반하는 행동을 하고 또 그걸 바보같이 자기 페북에 올리는지 이해가 안감더러우면 영리하기라도 해야지', '소신은 잘 알겠는데. 마트물건 이런 저런 이유로 쓰는 사람들을 바보처럼 만드는 느낌은 좀 별로네요.']"
49,불편,10,"['같은 김포 시민으로써 짜증나네요김포 강남 이동량 7밖에 안 된다는데 저렇게 투쟁하는 것도 짜증나고전체 김포 시민 묶어서 다 그런 것 처럼 올라오는 이런 글도 불편합니다', '저도 어제 2시 30분 맞았는데새벽 몸살끼로 한알먹고지금도 살짝 몸살끼 두통 조금 있어서 불편해요미리 맞은분들 언제까지 아파요?', '동키 비추는 누구냐? 난 동참하지 않는 사업에 세트로 묶여 비아냥 대상으로 오르내리는 게 불편한 것도 잘 못 이냐??']"
50,오한,10,"['저도 자다가 오한과 통증이 장난 아니었는데 24시간 지나니깐 그렇게까지 심한 통증은 없고 나른하고 팔 좀아프고 살짝열감 있어요. 오한 올때는 진짜 진짜 심한독감 걸린거 같았습니다', '47세어제 오후 430분 접종새벽 530분에 오한으로 잠을 깨서 타이레놀 복용괜찮은거 같아서 출근했다가 오후 3시에 조퇴했어요열은 안나고 오한과 몸살이 있네요', '혹여 모르니 타이레놀 준비하세요.저도 어제 잔여백신 운좋게 맞았는데밤에 갑자기 오한과 발열37.9도로 고생좀 했습니다.근육통은 좀 있지만 지금은 좋아졌습니다.']"
